,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
36454,2013-07-01,PH,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.615528000000005,-58.401247,80000.0,USD,80000.0,65.0,3.0,,http://www.properati.com.ar/85jm_venta_ph_balvanera
36455,2013-07-01,house,Bosque Alegre,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Bosque Alegre|,-38.003859000000006,-57.5941,125000.0,USD,125000.0,260.0,4.0,,http://www.properati.com.ar/85jp_venta_casa_pilar
36456,2013-07-01,apartment,Martínez,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,-34.509073,-58.534263,110000.0,USD,110000.0,,5.0,,http://www.properati.com.ar/85jr_venta_departamento_martinez
36457,2013-07-01,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.582297,-58.428408999999995,91800.0,USD,91800.0,38.0,1.0,,http://www.properati.com.ar/85k6_venta_departamento_palermo-hollywood
36458,2013-07-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.571408,-58.444203,139000.0,USD,139000.0,75.0,2.0,,http://www.properati.com.ar/85k8_venta_departamento_belgrano
36459,2013-07-01,apartment,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.586786,-58.576265,51000.0,USD,51000.0,30.0,1.0,,http://www.properati.com.ar/85ki_venta_departamento_tres-de-febrero
36460,2013-07-01,house,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.520559999999996,-58.521894999999994,,,,,2.0,,http://www.properati.com.ar/85kk_venta_casa_vicente-lopez
36461,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,,,280000.0,USD,280000.0,300.0,3.0,,http://www.properati.com.ar/85km_venta_casa_pilar
36462,2013-07-01,apartment,Las Cañitas,|Argentina|Capital Federal|Las Cañitas|,-34.603722999999995,-58.381593,192000.0,USD,192000.0,40.0,2.0,,http://www.properati.com.ar/85ko_venta_departamento_las-canitas
36463,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.589090999999996,-58.38703100000001,,,,120.0,3.0,,http://www.properati.com.ar/85kq_venta_departamento_recoleta
36464,2013-07-01,PH,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,-34.695413,-58.39506899999999,80000.0,USD,80000.0,36.0,,,http://www.properati.com.ar/85kv_venta_ph_lanus-oeste
36465,2013-07-01,apartment,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,-34.714405,-58.394245,390000.0,ARS,72924.53,32.0,1.0,,http://www.properati.com.ar/85kw_venta_departamento_lanus-oeste
36466,2013-07-01,apartment,Las Cañitas,|Argentina|Capital Federal|Las Cañitas|,-34.603722999999995,-58.381593,329000.0,USD,329000.0,72.0,3.0,,http://www.properati.com.ar/85ky_venta_departamento_las-canitas
36467,2013-07-01,PH,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.919437,-57.961715000000005,,,,100.0,4.0,,http://www.properati.com.ar/85l1_venta_ph_la-plata
36468,2013-07-01,apartment,Parque Centenario,|Argentina|Capital Federal|Parque Centenario|,-34.606915,-58.439541000000006,123000.0,USD,123000.0,57.0,3.0,,http://www.properati.com.ar/85l7_venta_departamento_parque-centenario
36469,2013-07-01,apartment,Parque Centenario,|Argentina|Capital Federal|Parque Centenario|,-34.606915,-58.439541000000006,82000.0,USD,82000.0,34.0,1.0,,http://www.properati.com.ar/85l8_venta_departamento_parque-centenario
36470,2013-07-01,apartment,Parque Centenario,|Argentina|Capital Federal|Parque Centenario|,-34.606915,-58.439541000000006,138000.0,USD,138000.0,57.0,3.0,,http://www.properati.com.ar/85l9_venta_departamento_parque-centenario
36471,2013-07-01,apartment,Parque Centenario,|Argentina|Capital Federal|Parque Centenario|,-34.606915,-58.439541000000006,82000.0,USD,82000.0,34.0,1.0,,http://www.properati.com.ar/85la_venta_departamento_parque-centenario
36472,2013-07-01,PH,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,-34.69794,-58.396384999999995,120000.0,USD,120000.0,80.0,,,http://www.properati.com.ar/85lb_venta_ph_lanus-oeste
36473,2013-07-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.922356,-57.996551000000004,,,,72.0,4.0,,http://www.properati.com.ar/85le_venta_departamento_la-plata
36474,2013-07-01,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.600145,-58.401601,72000.0,USD,72000.0,26.0,1.0,,http://www.properati.com.ar/85lg_venta_departamento_balvanera
36475,2013-07-01,apartment,Balvanera,|Argentina|Capital Federal|Balvanera|,-34.600145,-58.401601,118000.0,USD,118000.0,45.0,1.0,,http://www.properati.com.ar/85lh_venta_departamento_balvanera
36476,2013-07-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.93551,-57.96076,,,,34.0,1.0,,http://www.properati.com.ar/85li_venta_departamento_la-plata
36477,2013-07-01,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.624575,-58.375457,96000.0,USD,96000.0,32.0,1.0,,http://www.properati.com.ar/85lj_venta_departamento_san-telmo
36478,2013-07-01,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.624575,-58.375457,128000.0,USD,128000.0,40.0,2.0,,http://www.properati.com.ar/85ll_venta_departamento_san-telmo
36479,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.429327,-58.797092000000006,,,,610.0,,,http://www.properati.com.ar/85ln_venta_casa_pilar
36480,2013-07-01,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.624575,-58.375457,249000.0,USD,249000.0,86.0,3.0,,http://www.properati.com.ar/85lp_venta_departamento_san-telmo
36481,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.443414000000004,-58.853097,,,,220.0,,,http://www.properati.com.ar/85lt_venta_casa_pilar
36482,2013-07-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.425087,-58.579657999999995,800000.0,USD,800000.0,390.0,,,http://www.properati.com.ar/85m0_venta_casa_tigre
36483,2013-07-01,PH,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.61367,-58.388953,105000.0,USD,105000.0,59.0,2.0,,http://www.properati.com.ar/85m2_venta_ph_monserrat
36484,2013-07-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.626616999999996,-58.459966,536420.0,ARS,100303.03,32.0,1.0,,http://www.properati.com.ar/85m3_venta_departamento_flores
36485,2013-07-01,house,Bernal,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,-34.722429999999996,-58.296856000000005,180000.0,USD,180000.0,180.0,,,http://www.properati.com.ar/85m8_venta_casa_bernal
36486,2013-07-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.553052,-58.472737,125000.0,USD,125000.0,58.0,3.0,,http://www.properati.com.ar/85ma_venta_departamento_nunez
36487,2013-07-01,PH,Villa Real,|Argentina|Capital Federal|Villa Real|,-34.621419,-58.51960699999999,120000.0,USD,120000.0,60.0,,,http://www.properati.com.ar/85md_venta_ph_villa-real
36488,2013-07-01,PH,Bernal,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Bernal|,-34.726244,-58.2466,98000.0,USD,98000.0,65.0,,,http://www.properati.com.ar/85mf_venta_ph_bernal
36489,2013-07-01,house,Ituzaingó,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,-34.628452,-58.660059999999994,780000.0,ARS,145849.07,90.0,,,http://www.properati.com.ar/85mi_venta_casa_ituzaingo
36490,2013-07-01,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.580908,-58.442517,172000.0,USD,172000.0,60.0,3.0,,http://www.properati.com.ar/85ml_venta_departamento_palermo-hollywood
36491,2013-07-01,house,Lanús Oeste,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,-34.692627,-58.422718,140000.0,USD,140000.0,,,,http://www.properati.com.ar/85n7_venta_casa_lanus-oeste
36492,2013-07-01,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.593034,-58.420827,108000.0,USD,108000.0,34.0,1.0,,http://www.properati.com.ar/85nc_venta_departamento_palermo-hollywood
36493,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584314,-58.405578000000006,360000.0,USD,360000.0,140.0,4.0,,http://www.properati.com.ar/85nf_venta_departamento_recoleta
36494,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.585176000000004,-58.406511,240000.0,USD,240000.0,80.0,3.0,,http://www.properati.com.ar/85nh_venta_departamento_recoleta
36495,2013-07-01,house,Resistencia,|Argentina|Chaco|Resistencia|,-27.455727000000003,-58.979588,1700000.0,ARS,317876.19,200.0,,,http://www.properati.com.ar/85nm_venta_casa_resistencia
36496,2013-07-01,house,Gregorio de Laferrere,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Gregorio de Laferrere|,-34.724989,-58.61251899999999,320000.0,ARS,59835.51,80.0,,,http://www.properati.com.ar/85nq_venta_casa_gregorio-de-laferrere
36497,2013-07-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.37324,-58.675340000000006,275000.0,USD,275000.0,130.0,,,http://www.properati.com.ar/85nx_venta_casa_tigre
36498,2013-07-01,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,-31.42233,-64.180871,85000.0,USD,85000.0,55.0,2.0,,http://www.properati.com.ar/85oc_venta_departamento_cordoba
36499,2013-07-01,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,-31.426344,-64.185585,870000.0,ARS,162677.81,50.0,1.0,,http://www.properati.com.ar/85of_venta_departamento_cordoba
36500,2013-07-01,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.627357,-58.372507999999996,,,,60.0,3.0,,http://www.properati.com.ar/85om_venta_departamento_barracas
36501,2013-07-01,apartment,Morón,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,-34.676455,-58.621075,,,,60.0,3.0,,http://www.properati.com.ar/85op_venta_departamento_moron
36502,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,610000.0,ARS,114061.45,68.0,,,http://www.properati.com.ar/85oq_venta_casa_belen-de-escobar
36503,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,,,,68.0,,,http://www.properati.com.ar/85or_venta_casa_belen-de-escobar
36504,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,630000.0,ARS,117801.17,68.0,,,http://www.properati.com.ar/85ot_venta_casa_belen-de-escobar
36505,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,610000.0,ARS,114061.45,68.0,,,http://www.properati.com.ar/85ou_venta_casa_belen-de-escobar
36506,2013-07-01,house,Hurlingham,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|Hurlingham|,-34.621154,-58.657546999999994,800000.0,ARS,149588.79,100.0,,,http://www.properati.com.ar/85ov_venta_casa_hurlingham
36507,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.426495,-58.83494399999999,,,,350.0,,,http://www.properati.com.ar/85p0_venta_casa_pilar
36508,2013-07-01,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,-31.423610999999998,-64.200278,145000.0,USD,145000.0,55.0,2.0,,http://www.properati.com.ar/85p2_venta_departamento_cordoba
36509,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.5446,-58.55583000000001,680000.0,ARS,127150.47,67.0,3.0,,http://www.properati.com.ar/85p3_venta_departamento_villa-ballester
36510,2013-07-01,apartment,Monserrat,|Argentina|Capital Federal|Monserrat|,-34.613501,-58.367942000000006,,,,74.0,3.0,,http://www.properati.com.ar/85p4_venta_departamento_monserrat
36511,2013-07-01,apartment,Villa Pueyrredón,|Argentina|Capital Federal|Villa Pueyrredón|,-34.579244,-58.512671,,,,60.0,3.0,,http://www.properati.com.ar/85p5_venta_departamento_villa-pueyrredon
36512,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.5446,-58.55583000000001,680000.0,ARS,127150.47,67.0,3.0,,http://www.properati.com.ar/85p6_venta_departamento_villa-ballester
36513,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.5446,-58.55583000000001,680000.0,ARS,127150.47,67.0,3.0,,http://www.properati.com.ar/85p7_venta_departamento_villa-ballester
36514,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.5446,-58.55583000000001,680000.0,ARS,127150.47,67.0,3.0,,http://www.properati.com.ar/85p8_venta_departamento_villa-ballester
36515,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.5446,-58.55583000000001,680000.0,ARS,127150.47,67.0,3.0,,http://www.properati.com.ar/85p9_venta_departamento_villa-ballester
36516,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.5446,-58.55583000000001,680000.0,ARS,127150.47,67.0,3.0,,http://www.properati.com.ar/85pa_venta_departamento_villa-ballester
36517,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.551136,-58.549992,500000.0,ARS,93492.99,30.0,1.0,,http://www.properati.com.ar/85pd_venta_departamento_villa-ballester
36518,2013-07-01,apartment,Villa Ballester,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,-34.547398,-58.555127,630000.0,ARS,117801.17,43.0,2.0,,http://www.properati.com.ar/85pg_venta_departamento_villa-ballester
36519,2013-07-01,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.600728000000004,-58.436201000000004,185000.0,USD,185000.0,78.0,4.0,,http://www.properati.com.ar/85ph_venta_departamento_villa-crespo
36520,2013-07-01,apartment,Barracas,|Argentina|Capital Federal|Barracas|,-34.644926,-58.373414000000004,,,,58.0,2.0,,http://www.properati.com.ar/85ps_venta_departamento_barracas
36521,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.392151,-58.867002,187000.0,USD,187000.0,150.0,,,http://www.properati.com.ar/85pw_venta_casa_pilar
36522,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,630000.0,ARS,117801.17,68.0,,,http://www.properati.com.ar/85px_venta_casa_belen-de-escobar
36523,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,630000.0,ARS,117801.17,68.0,,,http://www.properati.com.ar/85py_venta_casa_belen-de-escobar
36524,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,610000.0,ARS,114061.45,68.0,,,http://www.properati.com.ar/85pz_venta_casa_belen-de-escobar
36525,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,630000.0,ARS,117801.17,68.0,,,http://www.properati.com.ar/85q5_venta_casa_belen-de-escobar
36526,2013-07-01,house,Belén de Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Belén de Escobar|,-34.32595,-58.781903,610000.0,ARS,114061.45,68.0,,,http://www.properati.com.ar/85q6_venta_casa_belen-de-escobar
36527,2013-07-01,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.621327,-58.375721,,,,40.0,1.0,,http://www.properati.com.ar/85q8_venta_departamento_san-telmo
36528,2013-07-01,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.621327,-58.375721,,,,45.0,1.0,,http://www.properati.com.ar/85qc_venta_departamento_san-telmo
36529,2013-07-01,apartment,San Telmo,|Argentina|Capital Federal|San Telmo|,-34.621327,-58.375721,,,,61.0,1.0,,http://www.properati.com.ar/85qg_venta_departamento_san-telmo
36530,2013-07-01,house,Berazategui,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,-34.802254,-58.164003,,,,353.0,,,http://www.properati.com.ar/85qm_venta_casa_berazategui
36531,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.449929,-58.742729000000004,330000.0,USD,330000.0,225.0,,,http://www.properati.com.ar/85qr_venta_casa_pilar
36532,2013-07-01,house,Aldo Bonzi,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Aldo Bonzi|,-34.714802,-58.521664,,,,90.0,,,http://www.properati.com.ar/85qy_venta_casa_aldo-bonzi
36533,2013-07-01,apartment,Palermo Chico,|Argentina|Capital Federal|Palermo|Palermo Chico|,-34.580086,-58.416000000000004,388000.0,USD,388000.0,117.0,3.0,,http://www.properati.com.ar/85r0_venta_departamento_palermo-hollywood
36534,2013-07-01,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.577714,-58.433126,78000.0,USD,78000.0,30.0,1.0,,http://www.properati.com.ar/85r7_venta_departamento_palermo-hollywood
36535,2013-07-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.452965999999996,-58.941542000000005,165000.0,USD,165000.0,140.0,,,http://www.properati.com.ar/85rf_venta_casa_pilar
36536,2013-07-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.612784000000005,-58.428561,127000.0,USD,127000.0,84.0,4.0,,http://www.properati.com.ar/85rj_venta_departamento_almagro
36537,2013-07-01,apartment,Colegiales,|Argentina|Capital Federal|Colegiales|,-34.580788,-58.439859999999996,128000.0,USD,128000.0,40.0,2.0,,http://www.properati.com.ar/85ro_venta_departamento_colegiales
36538,2013-07-01,apartment,Palermo Hollywood,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,-34.580753,-58.439817000000005,128000.0,USD,128000.0,40.0,2.0,,http://www.properati.com.ar/85rp_venta_departamento_palermo-hollywood
36539,2013-07-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,-34.427248,-58.58902,165000.0,USD,165000.0,109.0,,,http://www.properati.com.ar/85rv_venta_casa_tigre
36540,2013-07-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,-34.522826,-58.474903000000005,390000.0,USD,390000.0,140.0,4.0,,http://www.properati.com.ar/85s9_venta_departamento_vicente-lopez
36541,2013-07-01,PH,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,-34.729918,-58.247459,670000.0,ARS,125280.61,50.0,,,http://www.properati.com.ar/85sb_venta_ph_quilmes
36542,2013-07-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.547928000000006,-58.456388000000004,955000.0,USD,955000.0,218.0,4.0,,http://www.properati.com.ar/85sf_venta_departamento_belgrano
36543,2013-07-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.547883,-58.456412,955000.0,USD,955000.0,218.0,4.0,,http://www.properati.com.ar/85sg_venta_departamento_nunez
36544,2013-07-01,apartment,Flores,|Argentina|Capital Federal|Flores|,-34.628631,-58.466921,197000.0,USD,197000.0,90.0,4.0,,http://www.properati.com.ar/85sj_venta_departamento_flores
36545,2013-07-01,house,William Morris,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|William Morris|,-34.577044,-58.651320999999996,115000.0,USD,115000.0,170.0,,,http://www.properati.com.ar/85t9_venta_casa_william-morris
36546,2013-07-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.560137,-58.44386,143000.0,USD,143000.0,42.0,2.0,,http://www.properati.com.ar/85tc_venta_departamento_belgrano
36547,2013-07-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563371000000004,-58.454066000000005,235000.0,USD,235000.0,94.0,4.0,,http://www.properati.com.ar/85tg_venta_departamento_belgrano
36548,2013-07-01,PH,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,-34.729918,-58.247459,630000.0,ARS,117801.17,40.0,,,http://www.properati.com.ar/85tm_venta_ph_quilmes
36549,2013-07-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,-34.4095,-58.850032999999996,,,,84.0,4.0,,http://www.properati.com.ar/85to_venta_departamento_pilar
36550,2013-07-01,apartment,San Martín,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,-34.574172,-58.537242000000006,80000.0,USD,80000.0,60.0,3.0,,http://www.properati.com.ar/85tq_venta_departamento_san-martin
36551,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,255000.0,USD,255000.0,54.0,2.0,,http://www.properati.com.ar/85tr_venta_departamento_recoleta
36552,2013-07-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,-34.4095,-58.850032999999996,780000.0,ARS,145849.07,57.0,2.0,,http://www.properati.com.ar/85ts_venta_departamento_pilar
36553,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,265000.0,USD,265000.0,54.0,2.0,,http://www.properati.com.ar/85tt_venta_departamento_recoleta
36554,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,270000.0,USD,270000.0,54.0,2.0,,http://www.properati.com.ar/85tu_venta_departamento_recoleta
36555,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,269000.0,USD,269000.0,54.0,2.0,,http://www.properati.com.ar/85tx_venta_departamento_recoleta
36556,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,279000.0,USD,279000.0,54.0,2.0,,http://www.properati.com.ar/85tz_venta_departamento_recoleta
36557,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,279000.0,USD,279000.0,54.0,2.0,,http://www.properati.com.ar/85u1_venta_departamento_recoleta
36558,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,285000.0,USD,285000.0,54.0,2.0,,http://www.properati.com.ar/85u2_venta_departamento_recoleta
36559,2013-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.584183,-58.399384,325000.0,USD,325000.0,43.0,2.0,,http://www.properati.com.ar/85u4_venta_departamento_recoleta
36560,2013-07-01,apartment,Morón,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,-34.656578,-58.622524,,,,60.0,2.0,,http://www.properati.com.ar/85u5_venta_departamento_moron
36561,2013-07-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.553114,-58.455959,135000.0,USD,135000.0,50.0,2.0,,http://www.properati.com.ar/85u6_venta_departamento_belgrano
