,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
43303,2014-06-01,house,Malvinas Argentinas,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,-34.518505,-58.686040000000006,450000.0,USD,450000.0,447.0,2.0,,http://www.properati.com.ar/fy01_venta_casa_malvinas-argentinas
43304,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.613271999999995,-58.402787,98500.0,USD,98500.0,55.0,2.0,,http://www.properati.com.ar/fy02_venta_departamento_capital-federal
43305,2014-06-01,house,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.576921,-58.596675,165000.0,USD,165000.0,177.0,4.0,,http://www.properati.com.ar/fy04_venta_casa_tres-de-febrero
43306,2014-06-01,apartment,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.606473,-58.576055000000004,65000.0,USD,65000.0,47.0,2.0,,http://www.properati.com.ar/fy05_venta_departamento_tres-de-febrero
43307,2014-06-01,house,Escobar,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,-34.373727,-58.743639,127000.0,USD,127000.0,110.0,3.0,,http://www.properati.com.ar/fy07_venta_casa_escobar
43308,2014-06-01,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.465214,-58.505523,340000.0,USD,340000.0,230.0,4.0,,http://www.properati.com.ar/fy08_venta_casa_san-isidro
43309,2014-06-01,house,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.593583,-58.566717000000004,190000.0,USD,190000.0,20.0,3.0,,http://www.properati.com.ar/fy0a_venta_casa_tres-de-febrero
43310,2014-06-01,house,Lobos,|Argentina|Buenos Aires Interior|Lobos|,-35.185361,-59.097528000000004,180000.0,USD,180000.0,200.0,3.0,,http://www.properati.com.ar/fy0b_venta_casa_lobos
43311,2014-06-01,apartment,General Roca,|Argentina|Río Negro|General Roca|,-39.024214,-67.579415,,,,,,,http://www.properati.com.ar/fy0c_venta_departamento_general-roca
43312,2014-06-01,apartment,General Roca,|Argentina|Río Negro|General Roca|,-39.024522,-67.579764,,,,,,,http://www.properati.com.ar/fy0f_venta_departamento_general-roca
43313,2014-06-01,apartment,General Roca,|Argentina|Río Negro|General Roca|,-39.024189,-67.57939300000001,,,,,,,http://www.properati.com.ar/fy0g_venta_departamento_general-roca
43314,2014-06-01,PH,Neuquén,|Argentina|Neuquén|Neuquén|,-38.974654,-68.074794,,,,,3.0,,http://www.properati.com.ar/fy0k_venta_ph_neuquen
43315,2014-06-01,house,Neuquén,|Argentina|Neuquén|Neuquén|,-38.353646000000005,-68.781441,,,,,2.0,,http://www.properati.com.ar/fy0l_venta_casa_neuquen
43316,2014-06-01,house,Neuquén,|Argentina|Neuquén|Neuquén|,-38.507937,-68.961439,,,,,1.0,,http://www.properati.com.ar/fy0m_venta_casa_neuquen
43317,2014-06-01,house,Capital Federal,|Argentina|Capital Federal|,-34.452892999999996,-58.759378000000005,380000.0,USD,380000.0,20.0,5.0,,http://www.properati.com.ar/fy0o_venta_casa_capital-federal
43318,2014-06-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.53394,-58.468759,180000.0,USD,180000.0,70.0,1.0,,http://www.properati.com.ar/fy0p_venta_departamento_vicente-lopez
43319,2014-06-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.53394,-58.468759,240000.0,USD,240000.0,87.0,2.0,,http://www.properati.com.ar/fy0q_venta_departamento_vicente-lopez
43320,2014-06-01,apartment,Vicente López,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,-34.53394,-58.468759,505000.0,USD,505000.0,171.0,3.0,,http://www.properati.com.ar/fy0r_venta_departamento_vicente-lopez
43321,2014-06-01,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.433023,-58.584353,118000.0,USD,118000.0,112.0,2.0,,http://www.properati.com.ar/fy0s_venta_departamento_tigre
43322,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.591561999999996,-58.378165,419000.0,USD,419000.0,177.0,3.0,,http://www.properati.com.ar/fy0w_venta_departamento_capital-federal
43323,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.563899,-58.443231999999995,399000.0,USD,399000.0,160.0,4.0,,http://www.properati.com.ar/fy0z_venta_departamento_capital-federal
43324,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.553208000000005,-58.463894999999994,245000.0,USD,245000.0,94.0,3.0,,http://www.properati.com.ar/fy11_venta_departamento_capital-federal
43325,2014-06-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-31.270940999999997,-61.492718,480000.0,ARS,59033.32,128.0,3.0,,http://www.properati.com.ar/fy15_venta_casa_santa-fe
43326,2014-06-01,house,Merlo,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|,-34.672738,-58.703008999999994,155000.0,USD,155000.0,167.0,4.0,,http://www.properati.com.ar/fy16_venta_casa_merlo
43327,2014-06-01,PH,La Matanza,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,-34.677556,-58.554103000000005,120000.0,USD,120000.0,20.0,3.0,,http://www.properati.com.ar/fy17_venta_ph_la-matanza
43328,2014-06-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-31.671297999999997,-60.765038,,,,,3.0,,http://www.properati.com.ar/fy1a_venta_casa_santa-fe
43329,2014-06-01,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,-31.317729999999997,-64.30236,398500.0,ARS,49009.96,54.0,1.0,,http://www.properati.com.ar/fy1b_venta_departamento_cordoba
43330,2014-06-01,apartment,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.473766999999995,-58.51704599999999,135000.0,USD,135000.0,50.0,1.0,,http://www.properati.com.ar/fy1d_venta_departamento_san-isidro
43331,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.581835,-58.45138299999999,79000.0,USD,79000.0,44.0,1.0,,http://www.properati.com.ar/fy1f_venta_departamento_capital-federal
43332,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.58162,-58.469972999999996,84000.0,USD,84000.0,42.0,1.0,,http://www.properati.com.ar/fy1i_venta_departamento_capital-federal_roseti_2024
43333,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.609404999999995,-58.436643999999994,163000.0,USD,163000.0,51.0,1.0,,http://www.properati.com.ar/fy1j_venta_departamento_capital-federal
43334,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.609317,-58.436623,,,,,2.0,,http://www.properati.com.ar/fy1k_venta_departamento_capital-federal
43335,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.609317,-58.436580000000006,,,,,1.0,,http://www.properati.com.ar/fy1l_venta_departamento_capital-federal
43336,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.609475,-58.436751,245000.0,USD,245000.0,72.0,2.0,,http://www.properati.com.ar/fy1m_venta_departamento_capital-federal
43337,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.583937,-58.417767000000005,243000.0,USD,243000.0,124.0,2.0,,http://www.properati.com.ar/fy1n_venta_departamento_capital-federal
43338,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.605466,-58.466527,68000.0,USD,68000.0,40.0,1.0,,http://www.properati.com.ar/fy1p_venta_departamento_capital-federal
43339,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.574911,-58.463528000000004,197000.0,USD,197000.0,83.0,3.0,,http://www.properati.com.ar/fy1s_venta_departamento_capital-federal
43340,2014-06-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.613325,-58.434948999999996,110000.0,USD,110000.0,54.0,1.0,,http://www.properati.com.ar/fy1t_venta_departamento_capital-federal
43341,2014-06-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-31.636975,-60.715013,,,,,2.0,,http://www.properati.com.ar/fy1u_venta_casa_santa-fe
43342,2014-06-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.449925,-58.908196,99500.0,USD,99500.0,60.0,1.0,,http://www.properati.com.ar/fy1w_venta_departamento_pilar
43343,2014-06-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.928835,-57.953540000000004,,,,,1.0,,http://www.properati.com.ar/fy1x_venta_departamento_la-plata
43344,2014-06-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.938279,-57.947602,750000.0,ARS,92239.57,62.0,2.0,,http://www.properati.com.ar/fy1y_venta_departamento_la-plata
43345,2014-06-01,house,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,-34.53244,-58.719435,130000.0,USD,130000.0,60.0,2.0,,http://www.properati.com.ar/fy24_venta_casa_san-miguel
43346,2014-06-01,house,Córdoba,|Argentina|Córdoba|Córdoba|,-31.025577000000002,-64.94799599999999,150000.0,ARS,18447.91,20.0,2.0,,http://www.properati.com.ar/fy25_venta_casa_cordoba
43347,2014-06-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.926968,-57.934062,,,,,2.0,,http://www.properati.com.ar/fy2a_venta_departamento_la-plata
43348,2014-06-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.926617,-57.933909,,,,,3.0,,http://www.properati.com.ar/fy2b_venta_departamento_la-plata
43349,2014-06-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,,,670000.0,ARS,82400.68,20.0,2.0,,http://www.properati.com.ar/fy2c_venta_casa_santa-fe
43350,2014-06-01,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,,,395000.0,ARS,48579.51,46.0,1.0,,http://www.properati.com.ar/fy2f_venta_departamento_cordoba
