,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
47998,2014-07-01,house,Capital Federal,|Argentina|Capital Federal|,-34.638733,-58.454791,230000.0,USD,230000.0,200.0,,,http://www.properati.com.ar/h1ve_venta_casa_capital-federal
47999,2014-07-01,house,La Pampa,|Argentina|La Pampa|,-37.895659,-65.09577900000001,,,,1140.0,,,http://www.properati.com.ar/h1vf_venta_casa_la-pampa
48000,2014-07-01,house,La Reja,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|La Reja|,-34.629476000000004,-58.828618000000006,550000.0,ARS,67368.93,500.0,,,http://www.properati.com.ar/h1vh_venta_casa_la-reja
48001,2014-07-01,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.54445,-58.46165500000001,288000.0,USD,288000.0,77.0,3.0,,http://www.properati.com.ar/h1vk_venta_departamento_nunez
48002,2014-07-01,house,Santa Rosa,|Argentina|La Pampa|Santa Rosa|,-36.659909999999996,-64.349259,,,,750.0,,,http://www.properati.com.ar/h1vl_venta_casa_santa-rosa
48003,2014-07-01,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.553466,-58.45710699999999,213200.0,USD,213200.0,111.0,3.0,,http://www.properati.com.ar/h1vy_venta_departamento_belgrano
48004,2014-07-01,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.595999,-58.437183,135000.0,USD,135000.0,79.0,4.0,,http://www.properati.com.ar/h1vz_venta_departamento_villa-crespo
48005,2014-07-01,apartment,Villa Pueyrredón,|Argentina|Capital Federal|Villa Pueyrredón|,-34.584738,-58.501824,87000.0,USD,87000.0,44.0,2.0,,http://www.properati.com.ar/h1w0_venta_departamento_villa-pueyrredon
48006,2014-07-01,apartment,Villa del Parque,|Argentina|Capital Federal|Villa del Parque|,-34.599748999999996,-58.484362,85000.0,USD,85000.0,50.0,2.0,,http://www.properati.com.ar/h1w1_venta_departamento_villa-del-parque
48007,2014-07-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.611565999999996,-58.438966,210000.0,USD,210000.0,85.0,4.0,,http://www.properati.com.ar/h1w2_venta_departamento_caballito
48008,2014-07-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,,,1410000.0,USD,1410000.0,300.0,5.0,,http://www.properati.com.ar/h1w5_venta_departamento_recoleta
48009,2014-07-01,apartment,Caballito,|Argentina|Capital Federal|Caballito|,-34.623162,-58.448236,145000.0,USD,145000.0,98.0,4.0,,http://www.properati.com.ar/h1w6_venta_departamento_caballito
48010,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.001627,-57.555395999999995,56900.0,USD,56900.0,42.0,2.0,,http://www.properati.com.ar/h1x0_venta_departamento_mar-del-plata
48011,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,58500.0,USD,58500.0,50.0,3.0,,http://www.properati.com.ar/h1x5_venta_departamento_mar-del-plata
48012,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.974261,-57.570907,87000.0,USD,87000.0,89.0,4.0,,http://www.properati.com.ar/h1x9_venta_departamento_mar-del-plata
48013,2014-07-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.969095,-57.573406999999996,49000.0,USD,49000.0,210.0,3.0,,http://www.properati.com.ar/h1xg_venta_casa_mar-del-plata
48014,2014-07-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.971816,-57.572852000000005,79900.0,USD,79900.0,233.0,3.0,,http://www.properati.com.ar/h1xl_venta_casa_mar-del-plata
48015,2014-07-01,PH,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.977918,-57.577754000000006,49900.0,USD,49900.0,133.0,4.0,,http://www.properati.com.ar/h1xo_venta_ph_mar-del-plata
48016,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.969398,-57.566235,65000.0,USD,65000.0,65.0,3.0,,http://www.properati.com.ar/h1xr_venta_departamento_mar-del-plata
48017,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.947953000000005,-57.610485,75000.0,USD,75000.0,80.0,4.0,,http://www.properati.com.ar/h1xs_venta_departamento_mar-del-plata
48018,2014-07-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.936004,-57.557711,41000.0,USD,41000.0,500.0,3.0,,http://www.properati.com.ar/h1xw_venta_casa_mar-del-plata
48019,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,58000.0,USD,58000.0,,2.0,,http://www.properati.com.ar/h1y1_venta_departamento_mar-del-plata
48020,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.009619,-57.538143999999996,54000.0,USD,54000.0,34.0,2.0,,http://www.properati.com.ar/h1y3_venta_departamento_mar-del-plata
48021,2014-07-01,apartment,Parque Patricios,|Argentina|Capital Federal|Parque Patricios|,-34.640376,-58.404976,82000.0,USD,82000.0,44.0,2.0,,http://www.properati.com.ar/h1y4_venta_departamento_parque-patricios
48022,2014-07-01,apartment,Parque Patricios,|Argentina|Capital Federal|Parque Patricios|,-34.634996,-58.40054,70000.0,USD,70000.0,,2.0,,http://www.properati.com.ar/h1y6_venta_departamento_parque-patricios
48023,2014-07-01,PH,Parque Patricios,|Argentina|Capital Federal|Parque Patricios|,-34.636393,-58.401378,98000.0,USD,98000.0,90.0,,,http://www.properati.com.ar/h1y7_venta_ph_parque-patricios
48024,2014-07-01,house,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.079402,-56.836825,,,,,4.0,,http://www.properati.com.ar/h1ye_venta_casa_pinamar
48025,2014-07-01,apartment,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,,,,,,,1.0,,http://www.properati.com.ar/h1yf_venta_departamento_pinamar
48026,2014-07-01,house,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.093507,-56.849956999999996,,,,,5.0,,http://www.properati.com.ar/h1yk_venta_casa_pinamar
48027,2014-07-01,house,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.081216,-56.839831999999994,,,,,3.0,,http://www.properati.com.ar/h1yl_venta_casa_pinamar
48028,2014-07-01,apartment,Pinamar,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,-37.11719,-56.855531000000006,,,,,3.0,,http://www.properati.com.ar/h1yv_venta_departamento_pinamar
48029,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.004683,-57.545382999999994,,,,67.0,3.0,,http://www.properati.com.ar/h1zc_venta_departamento_mar-del-plata
48030,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.022853000000005,-57.530179000000004,130000.0,USD,130000.0,77.0,3.0,,http://www.properati.com.ar/h1ze_venta_departamento_mar-del-plata
48031,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.958899,-57.541389,55000.0,USD,55000.0,50.0,2.0,,http://www.properati.com.ar/h1zg_venta_departamento_mar-del-plata
48032,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.005004,-57.547043,57500.0,USD,57500.0,27.0,1.0,,http://www.properati.com.ar/h1zj_venta_departamento_mar-del-plata
48033,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.005465,-57.547467000000005,57900.0,USD,57900.0,27.0,1.0,,http://www.properati.com.ar/h1zk_venta_departamento_mar-del-plata
48034,2014-07-01,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,,,180000.0,ARS,22048.01,,3.0,,http://www.properati.com.ar/h1zp_venta_casa_mar-del-plata
48035,2014-07-01,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.010031,-57.544075,55900.0,USD,55900.0,30.0,1.0,,http://www.properati.com.ar/h1zq_venta_departamento_mar-del-plata
48036,2014-07-02,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.002638,-57.549423,54000.0,USD,54000.0,,1.0,,http://www.properati.com.ar/h1zs_venta_departamento_mar-del-plata
48037,2014-07-02,house,Ezeiza,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Ezeiza|,-34.74716,-58.523951000000004,780000.0,USD,780000.0,650.0,5.0,,http://www.properati.com.ar/h207_venta_casa_ezeiza
48038,2014-07-02,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-38.006655,-57.548407999999995,115000.0,USD,115000.0,,3.0,,http://www.properati.com.ar/h209_venta_departamento_mar-del-plata
48039,2014-07-02,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,-37.99523,-57.550438,160000.0,USD,160000.0,76.0,3.0,,http://www.properati.com.ar/h20b_venta_departamento_mar-del-plata
