,created_on,property_type,place_name,state_name,lat,lon,price,currency,price_aprox_usd,surface_total_in_m2,rooms,expenses,properati_url
44404,2013-09-01,PH,Crucecita,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Crucecita|,-34.668634000000004,-58.356640000000006,78000.0,USD,78000.0,57.0,,,http://www.properati.com.ar/9ewj_venta_ph_crucecita
44405,2013-09-01,apartment,Recoleta,|Argentina|Capital Federal|Recoleta|,-34.588051,-58.388631999999994,680000.0,USD,680000.0,180.0,5.0,,http://www.properati.com.ar/9ewl_venta_departamento_recoleta
44406,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.612778000000006,-58.422095999999996,145000.0,USD,145000.0,64.0,1.0,,http://www.properati.com.ar/9ewv_venta_departamento_capital-federal
44407,2013-09-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-32.972226,-60.654824,,,,,3.0,,http://www.properati.com.ar/9ewy_venta_casa_santa-fe
44408,2013-09-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,,436722.0,USD,436722.0,39.0,1.0,,http://www.properati.com.ar/9ewz_venta_departamento_pilar
44409,2013-09-01,house,Capital Federal,|Argentina|Capital Federal|,-34.446556,-58.943194999999996,750000.0,USD,750000.0,20.0,1.0,,http://www.properati.com.ar/9ex0_venta_casa_capital-federal
44410,2013-09-01,house,Campana,|Argentina|Buenos Aires Interior|Campana|,-34.163807,-58.933067,230000.0,USD,230000.0,20.0,2.0,,http://www.properati.com.ar/9ex1_venta_casa_campana
44411,2013-09-01,house,Campana,|Argentina|Buenos Aires Interior|Campana|,-34.188163,-58.954696999999996,205000.0,USD,205000.0,20.0,2.0,,http://www.properati.com.ar/9ex3_venta_casa_campana
44412,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.577053,-58.438447,75000.0,USD,75000.0,38.0,1.0,,http://www.properati.com.ar/9ex5_venta_departamento_capital-federal
44413,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.606342,-58.446487,73330.0,USD,73330.0,37.0,1.0,,http://www.properati.com.ar/9ex6_venta_departamento_capital-federal
44414,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.606342,-58.446487,72600.0,USD,72600.0,44.0,1.0,,http://www.properati.com.ar/9ex9_venta_departamento_capital-federal
44415,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.606342,-58.446487,61050.0,USD,61050.0,37.0,1.0,,http://www.properati.com.ar/9exa_venta_departamento_capital-federal
44416,2013-09-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.422441,-58.88121999999999,68000.0,USD,68000.0,60.0,1.0,,http://www.properati.com.ar/9exb_venta_departamento_pilar
44417,2013-09-01,house,Capital Federal,|Argentina|Capital Federal|,-34.435478,-58.959503000000005,958230.0,USD,958230.0,152.0,4.0,,http://www.properati.com.ar/9exc_venta_casa_capital-federal
44418,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.606342,-58.446487,61050.0,USD,61050.0,37.0,1.0,,http://www.properati.com.ar/9exf_venta_departamento_capital-federal
44419,2013-09-01,house,Capital Federal,|Argentina|Capital Federal|,-34.446556,-58.943194999999996,750000.0,USD,750000.0,20.0,1.0,,http://www.properati.com.ar/9exk_venta_casa_capital-federal
44420,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.606342,-58.446487,66000.0,USD,66000.0,40.0,1.0,,http://www.properati.com.ar/9exm_venta_departamento_capital-federal
44421,2013-09-01,house,Capital Federal,|Argentina|Capital Federal|,-34.622372,-58.466751,317000.0,USD,317000.0,176.0,4.0,,http://www.properati.com.ar/9exn_venta_casa_capital-federal
44422,2013-09-01,PH,Capital Federal,|Argentina|Capital Federal|,-34.561708,-58.477520999999996,125000.0,USD,125000.0,20.0,2.0,,http://www.properati.com.ar/9exo_venta_ph_capital-federal
44423,2013-09-01,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-32.938224,-60.671096,480000.0,USD,480000.0,43.0,1.0,,http://www.properati.com.ar/9ey2_venta_departamento_santa-fe
44424,2013-09-01,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-32.938224,-60.671096,380000.0,USD,380000.0,42.0,1.0,,http://www.properati.com.ar/9ey4_venta_departamento_santa-fe
44425,2013-09-01,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-32.938224,-60.671096,380000.0,USD,380000.0,42.0,1.0,,http://www.properati.com.ar/9ey5_venta_departamento_santa-fe
44426,2013-09-01,apartment,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-32.938224,-60.671096,480000.0,USD,480000.0,43.0,1.0,,http://www.properati.com.ar/9ey6_venta_departamento_santa-fe
44427,2013-09-01,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,-34.50493,-58.561638,139000.0,USD,139000.0,140.0,2.0,,http://www.properati.com.ar/9ey8_venta_casa_san-isidro
44428,2013-09-01,house,La Matanza,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,-34.860774,-58.671305000000004,385000.0,USD,385000.0,115.0,1.0,,http://www.properati.com.ar/9ey9_venta_casa_la-matanza
44429,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.587047999999996,-58.403282999999995,110000.0,USD,110000.0,51.0,1.0,,http://www.properati.com.ar/9eyb_venta_departamento_capital-federal
44430,2013-09-01,house,Malvinas Argentinas,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,-34.492922,-58.782027,350000.0,USD,350000.0,80.0,2.0,,http://www.properati.com.ar/9eyd_venta_casa_malvinas-argentinas
44431,2013-09-01,apartment,Barrio Norte - Municipio General Roca,|Argentina|Río Negro|Barrio Norte - Municipio General Roca|,-38.936663,-67.986917,,,,,8.0,,http://www.properati.com.ar/9eyh_venta_departamento_barrio-norte-municipio-general-roca
44432,2013-09-01,apartment,Neuquén,|Argentina|Neuquén|Neuquén|,-38.953548,-68.231216,595000.0,USD,595000.0,92.0,3.0,,http://www.properati.com.ar/9eyj_venta_departamento_neuquen
44433,2013-09-01,house,Neuquén,|Argentina|Neuquén|Neuquén|,-38.952584,-68.030321,,,,,3.0,,http://www.properati.com.ar/9eyk_venta_casa_neuquen
44434,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.499904,-58.655126,760000.0,USD,760000.0,124.0,2.0,,http://www.properati.com.ar/9eyl_venta_casa_tigre
44435,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.435409,-58.566888,760000.0,USD,760000.0,124.0,2.0,,http://www.properati.com.ar/9eym_venta_casa_tigre_guiraldes
44436,2013-09-01,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,-34.406634999999994,-58.650502,139000.0,USD,139000.0,68.0,1.0,,http://www.properati.com.ar/9eyo_venta_departamento_nordelta
44437,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.564199,-58.440506000000006,55000.0,USD,55000.0,29.0,1.0,,http://www.properati.com.ar/9eyp_venta_departamento_capital-federal
44438,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.581603,-58.423584,225000.0,USD,225000.0,93.0,3.0,,http://www.properati.com.ar/9eyq_venta_departamento_capital-federal
44439,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.575590000000005,-58.464418,720000.0,USD,720000.0,374.0,4.0,,http://www.properati.com.ar/9eyt_venta_departamento_capital-federal
44440,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.572897,-58.487963,155000.0,USD,155000.0,70.0,3.0,,http://www.properati.com.ar/9eyz_venta_departamento_capital-federal
44441,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.603356,-58.405145,175000.0,USD,175000.0,101.0,4.0,,http://www.properati.com.ar/9ez5_venta_departamento_capital-federal
44442,2013-09-01,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,-31.600904999999997,-60.67140500000001,900000.0,USD,900000.0,20.0,2.0,,http://www.properati.com.ar/9ez6_venta_casa_santa-fe_pavon_674
44443,2013-09-01,house,La Matanza,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,-34.663182,-58.585324,,,,,3.0,,http://www.properati.com.ar/9ez8_venta_casa_la-matanza
44444,2013-09-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.916077,-57.979553,,,,,1.0,,http://www.properati.com.ar/9eza_venta_departamento_la-plata
44445,2013-09-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.915743,-57.973437,590000.0,USD,590000.0,49.0,1.0,,http://www.properati.com.ar/9ezc_venta_departamento_la-plata
44446,2013-09-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.915997999999995,-57.979440000000004,,,,,1.0,,http://www.properati.com.ar/9ezd_venta_departamento_la-plata
44447,2013-09-01,apartment,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,-34.716183,-58.25674300000001,,,,,2.0,,http://www.properati.com.ar/9eze_venta_departamento_quilmes
44448,2013-09-01,apartment,Quilmes,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,-34.7165,-58.279274,95000.0,USD,95000.0,47.0,1.0,,http://www.properati.com.ar/9ezg_venta_departamento_quilmes
44449,2013-09-01,house,Córdoba,|Argentina|Córdoba|Córdoba|,-31.350467,-64.246416,1299000.0,USD,1299000.0,217.0,3.0,,http://www.properati.com.ar/9ezl_venta_casa_cordoba
44450,2013-09-01,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,-31.404601,-64.195004,699000.0,USD,699000.0,80.0,3.0,,http://www.properati.com.ar/9ezm_venta_departamento_cordoba
44451,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,-34.388293,-58.691463,235000.0,USD,235000.0,125.0,3.0,,http://www.properati.com.ar/9ezr_venta_casa_tigre
44452,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.596531,-58.438069999999996,180000.0,USD,180000.0,73.0,2.0,,http://www.properati.com.ar/9ezs_venta_departamento_capital-federal
44453,2013-09-01,house,La Matanza,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,-34.693959,-58.497539,105000.0,USD,105000.0,170.0,5.0,,http://www.properati.com.ar/9ezu_venta_casa_la-matanza
44454,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.621572,-58.381464,85000.0,USD,85000.0,40.0,1.0,,http://www.properati.com.ar/9ezv_venta_departamento_capital-federal
44455,2013-09-01,PH,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.632767,-58.531819999999996,78000.0,USD,78000.0,80.0,2.0,,http://www.properati.com.ar/9ezw_venta_ph_tres-de-febrero
44456,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.619611,-58.398019999999995,90000.0,USD,90000.0,53.0,2.0,,http://www.properati.com.ar/9ezx_venta_departamento_capital-federal
44457,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,,,210000.0,USD,210000.0,69.0,,,http://www.properati.com.ar/9f03_venta_departamento_capital-federal_fitz-roy_1978
44458,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.595964,-58.422546,103000.0,USD,103000.0,51.0,1.0,,http://www.properati.com.ar/9f04_venta_departamento_capital-federal
44459,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,-34.595946000000005,-58.422481999999995,240000.0,USD,240000.0,131.0,2.0,,http://www.properati.com.ar/9f06_venta_departamento_capital-federal
44460,2013-09-01,PH,Capital Federal,|Argentina|Capital Federal|,-34.588115,-58.513564,112000.0,USD,112000.0,68.0,2.0,,http://www.properati.com.ar/9f07_venta_ph_capital-federal
44461,2013-09-01,house,Capital Federal,|Argentina|Capital Federal|,-34.54757,-58.862429000000006,200000.0,USD,200000.0,20.0,3.0,,http://www.properati.com.ar/9f09_venta_casa_capital-federal
44462,2013-09-01,apartment,Capital Federal,|Argentina|Capital Federal|,,,,,,,3.0,,http://www.properati.com.ar/9f0b_venta_departamento_capital-federal_del-libertador-av-_300
44463,2013-09-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,-34.914444,-57.970656999999996,780000.0,USD,780000.0,49.0,1.0,,http://www.properati.com.ar/9f0c_venta_departamento_la-plata
44464,2013-09-01,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,300000.0,USD,300000.0,135.0,,2500,http://www.properati.com.ar/9f0g_venta_departamento_tigre
44465,2013-09-01,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,-34.464824,-58.512528,650000.0,USD,650000.0,400.0,3.0,,http://www.properati.com.ar/9f0h_venta_casa_san-isidro_elortondo_800
44466,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,225000.0,USD,225000.0,205.0,,,http://www.properati.com.ar/9f0j_venta_casa_tigre
44467,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,225000.0,USD,225000.0,205.0,,,http://www.properati.com.ar/9f0k_venta_casa_tigre
44468,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,360000.0,USD,360000.0,360.0,,,http://www.properati.com.ar/9f0l_venta_casa_tigre
44469,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,390000.0,USD,390000.0,189.0,,,http://www.properati.com.ar/9f0m_venta_casa_tigre
44470,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,270000.0,USD,270000.0,220.0,,,http://www.properati.com.ar/9f0o_venta_casa_tigre
44471,2013-09-01,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,,,310000.0,USD,310000.0,257.0,2.0,,http://www.properati.com.ar/9f0p_venta_casa_tigre
44472,2013-09-01,apartment,Almagro,|Argentina|Capital Federal|Almagro|,-34.602949,-58.424165,150000.0,USD,150000.0,87.0,3.0,1400,http://www.properati.com.ar/9f0r_venta_departamento_almagro_gascon_700
44473,2013-09-01,apartment,Villa Crespo,|Argentina|Capital Federal|Villa Crespo|,-34.596632,-58.438478,130000.0,USD,130000.0,63.0,2.0,900,http://www.properati.com.ar/9f0s_venta_departamento_villa-crespo_acevedo_600
44474,2013-09-01,apartment,Colegiales,|Argentina|Capital Federal|Colegiales|,-34.582864,-58.45111,161000.0,USD,161000.0,68.0,3.0,,http://www.properati.com.ar/9f10_venta_departamento_colegiales_olleros_3700
44475,2013-09-01,apartment,La Plata,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,-34.914187,-57.94148199999999,,,,220.0,,2000,http://www.properati.com.ar/9f1c_venta_departamento_la-plata_calle-56_400
44476,2013-09-01,house,La Tablada,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|La Tablada|,-34.685520000000004,-58.532003,84000.0,USD,84000.0,250.0,3.0,,http://www.properati.com.ar/9f1y_venta_casa_la-tablada
44477,2013-09-01,PH,Villa Sarmiento,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,-34.633804999999995,-58.582859,80000.0,USD,80000.0,50.0,1.0,,http://www.properati.com.ar/9f1z_venta_ph_villa-sarmiento
44478,2013-09-01,house,Punilla,|Argentina|Córdoba|Punilla|,-31.420268,-64.62142800000001,95000.0,USD,95000.0,,,,http://www.properati.com.ar/9f20_venta_casa_punilla
44479,2013-09-01,apartment,Punilla,|Argentina|Córdoba|Punilla|,-31.424339,-64.498405,700000.0,ARS,122785.6,40.0,1.0,,http://www.properati.com.ar/9f22_venta_departamento_punilla
44480,2013-09-01,PH,Flores,|Argentina|Capital Federal|Flores|,-34.623748,-58.463257999999996,79000.0,USD,79000.0,54.0,1.0,,http://www.properati.com.ar/9f23_venta_ph_flores
44481,2013-09-01,apartment,Lanús Este,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,-34.712682,-58.380571999999994,92000.0,USD,92000.0,55.0,2.0,,http://www.properati.com.ar/9f24_venta_departamento_lanus-este
44482,2013-09-01,apartment,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.629999,-58.568412,53000.0,USD,53000.0,40.0,,,http://www.properati.com.ar/9f2a_venta_departamento_tres-de-febrero
44483,2013-09-01,PH,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.642533,-58.54247900000001,56000.0,USD,56000.0,65.0,,,http://www.properati.com.ar/9f2c_venta_ph_tres-de-febrero
44484,2013-09-01,PH,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.639193,-58.53635,59000.0,USD,59000.0,69.0,,,http://www.properati.com.ar/9f2d_venta_ph_tres-de-febrero
44485,2013-09-01,PH,Tres de Febrero,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,-34.639193,-58.53635,59000.0,USD,59000.0,60.0,,,http://www.properati.com.ar/9f2e_venta_ph_tres-de-febrero
44486,2013-09-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,,268000.0,USD,268000.0,210.0,3.0,,http://www.properati.com.ar/9f2q_alquiler_casa_pilar
44487,2013-09-01,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,-34.451013,-58.626785999999996,380000.0,USD,380000.0,240.0,4.0,,http://www.properati.com.ar/9f2s_alquiler_casa_nordelta_avenida-nordelta
44488,2013-09-01,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,-34.459235,-58.909773,68000.0,USD,68000.0,50.0,,,http://www.properati.com.ar/9f4j_venta_departamento_pilar_lorenzo-lopez_363
44489,2013-09-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,,120000.0,USD,120000.0,170.0,3.0,,http://www.properati.com.ar/9f4l_venta_casa_pilar
44490,2013-09-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,,160000.0,USD,160000.0,160.0,2.0,,http://www.properati.com.ar/9f4m_venta_casa_pilar_dupla-norte
44491,2013-09-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,,,189000.0,USD,189000.0,155.0,3.0,,http://www.properati.com.ar/9f4n_venta_casa_bs-as-g-b-a-zona-norte
44492,2013-09-01,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,,,225000.0,USD,225000.0,170.0,3.0,,http://www.properati.com.ar/9f4p_venta_casa_pilar_dupla-norte
44493,2013-09-01,house,Bs.As. G.B.A. Zona Norte,|Argentina|Bs.As. G.B.A. Zona Norte|,,,225000.0,USD,225000.0,155.0,3.0,,http://www.properati.com.ar/9f4q_venta_casa_bs-as-g-b-a-zona-norte
44494,2013-09-01,house,Villa Nueva,|Argentina|Buenos Aires Interior|Berisso|Villa Nueva|,37.77493,-122.419416,238000.0,USD,238000.0,206.0,3.0,,http://www.properati.com.ar/9f4r_venta_casa_villa-nueva
