,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
9528,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,130000.0,379.0,,
9529,2015-12-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,380000.0,310.0,,
9530,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,95000.0,57.0,5.0,2.0
9533,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,49000.0,35.0,,1.0
9534,2015-12-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Villa Udaondo|,220000.0,600.0,,
9535,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,115000.0,55.0,4.0,
9536,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,130000.0,448.0,,
9537,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,119000.0,250.0,,
9538,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,90000.0,412.0,,
9539,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,109000.0,870.0,,
9540,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,119000.0,245.0,,
9541,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Empalme Lobos|,39000.0,538.0,,
9542,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,56061.22,530.0,,
9543,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,59840.63,390.0,,
9544,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Antonio Carboni|,109000.0,732.0,,
9545,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,95000.0,237.0,,
9547,2015-12-02,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,230000.0,556.0,,
9549,2015-12-02,house,|Argentina|Capital Federal|Saavedra|,419000.0,350.0,,6.0
9552,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,66000.0,43.0,1.0,2.0
9553,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,46000.0,34.0,,1.0
9554,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,168000.0,82.0,2.0,3.0
9555,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,140000.0,120.0,6.0,4.0
9556,2015-12-02,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,130000.0,50.0,2.0,
9559,2015-12-02,apartment,|Argentina|Capital Federal|Almagro|,78000.0,31.0,,1.0
9560,2015-12-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,230000.0,255.0,,5.0
9561,2015-12-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,250000.0,0.0,,4.0
9562,2015-12-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,55000.0,50.0,,1.0
9563,2015-12-02,apartment,|Argentina|Capital Federal|Belgrano|,990000.0,204.0,,4.0
9564,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,105000.0,110.0,,3.0
9566,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,225000.0,850.0,,
9572,2015-12-03,apartment,|Argentina|Río Negro|San Carlos de Bariloche|,144000.0,90.0,,
9573,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,285000.0,1300.0,,
9574,2015-12-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,145000.0,78.0,5.0,
9575,2015-12-03,apartment,|Argentina|Capital Federal|,149000.0,110.0,1.0,
9576,2015-12-03,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,38000.0,21.0,,1.0
9578,2015-12-03,apartment,|Argentina|Capital Federal|Flores|,295000.0,204.0,,6.0
9579,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,87000.0,45.0,,2.0
9582,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,315000.0,816.0,,3.0
9583,2015-12-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,52000.0,28.0,2.0,1.0
9584,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,65000.0,33.0,10.0,
9585,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Delta|,65000.0,12000.0,,4.0
9593,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,1150000.0,840.0,,6.0
9594,2015-12-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,140000.0,62.0,,3.0
9597,2015-12-03,PH,|Argentina|Capital Federal|Boedo|,92000.0,69.0,,
9598,2015-12-03,house,|Argentina|Buenos Aires Interior|Luján|Barrio Santa Irene - Comarcas de Luján|,258000.0,2000.0,,
9599,2015-12-03,house,|Argentina|San Luis|Merlo|,330000.0,156.0,,
9601,2015-12-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,105000.0,46.0,,
9602,2015-12-03,apartment,|Argentina|Córdoba|Córdoba|,73000.0,55.0,,4.0
9605,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,140000.0,649.0,,3.0
9609,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,150000.0,100.0,,3.0
9610,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,130000.0,70.0,,3.0
9613,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,350000.0,14000.0,,5.0
9615,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,68000.0,28.0,,1.0
9616,2015-12-03,house,|Argentina|Buenos Aires Interior|Bahía Blanca|,119681.26,352.0,,
9617,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,69000.0,42.0,,2.0
9619,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,500000.0,1632.0,,5.0
9622,2015-12-03,house,|Argentina|Córdoba|Villa Carlos Paz|,163774.36,650.0,,10.0
9623,2015-12-03,apartment,|Argentina|Santa Fe|Rosario|,75966.11,44.0,,2.0
9624,2015-12-03,apartment,|Argentina|Santa Fe|Rosario|,109917.79,62.0,,3.0
9625,2015-12-03,apartment,|Argentina|Santa Fe|Rosario|,49510.25,28.0,,1.0
9626,2015-12-03,apartment,|Argentina|Santa Fe|Rosario|,98891.43,61.0,,2.0
9627,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,530000.0,1500.0,,5.0
9628,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Valeria del Mar|,150000.0,525.0,,4.0
9629,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Valeria del Mar|,80000.0,40.0,,3.0
9630,2015-12-03,apartment,|Argentina|Córdoba|,62360.24,0.0,,3.0
9631,2015-12-03,apartment,|Argentina|Córdoba|,480000.0,300.0,,5.0
9632,2015-12-03,apartment,|Argentina|Capital Federal|Flores|,275000.0,126.0,,
9635,2015-12-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,45000.0,28.0,,1.0
9640,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,155000.0,200.0,,
9644,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Boulogne Sur Mer|,250000.0,225.0,,
9645,2015-12-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,1150000.0,1259.0,,
9647,2015-12-03,house,|Argentina|Capital Federal|,550000.0,787.0,,
9648,2015-12-03,house,|Argentina|Buenos Aires Costa Atlántica|Costa Esmeralda|,210000.0,1800.0,,
9649,2015-12-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Virreyes|,450000.0,300.0,,
9650,2015-12-04,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,345000.0,239.0,,
9655,2015-12-04,apartment,|Argentina|Capital Federal|Boedo|,110000.0,46.0,,
9656,2015-12-04,apartment,|Argentina|Capital Federal|San Cristobal|,98707.84,38.0,,
9657,2015-12-04,apartment,|Argentina|Capital Federal|Boedo|,123920.57,71.0,,
9659,2015-12-04,apartment,|Argentina|Capital Federal|Flores|,74125.43,39.0,,
9660,2015-12-04,apartment,|Argentina|Capital Federal|Flores|,138670.02,68.0,,
9661,2015-12-04,apartment,|Argentina|Capital Federal|Flores|,136842.1,65.0,,
9662,2015-12-04,apartment,|Argentina|Capital Federal|Boedo|,72927.82,39.0,,
9663,2015-12-04,apartment,|Argentina|Capital Federal|Boedo|,107973.52,58.0,,
9664,2015-12-04,apartment,|Argentina|Capital Federal|Boedo|,116671.91,50.0,,
9665,2015-12-04,apartment,|Argentina|Capital Federal|Congreso|,62275.44,34.0,,
9666,2015-12-04,apartment,|Argentina|Capital Federal|San Cristobal|,70595.65,34.0,,
9667,2015-12-04,apartment,|Argentina|Capital Federal|San Cristobal|,95808.38,46.0,,
9668,2015-12-04,apartment,|Argentina|Capital Federal|Boca|,88748.81,49.0,,
9670,2015-12-04,apartment,|Argentina|Córdoba|Córdoba|,81572.23,53.0,,2.0
9684,2015-12-04,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|,73000.0,120.0,,3.0
9685,2015-12-04,store,|Argentina|Capital Federal|Saavedra|,600000.0,236.0,,
9686,2015-12-04,apartment,|Argentina|Capital Federal|Barrio Norte|,109000.0,45.0,,2.0
9687,2015-12-04,apartment,|Argentina|Capital Federal|Palermo|,118000.0,41.0,,1.0
9688,2015-12-04,apartment,|Argentina|Capital Federal|Palermo|,97000.0,0.0,,2.0
9689,2015-12-04,apartment,|Argentina|Capital Federal|Villa Crespo|,70000.0,0.0,,1.0
9690,2015-12-04,PH,|Argentina|Capital Federal|Villa Crespo|,70000.0,0.0,,1.0
9691,2015-12-04,apartment,|Argentina|Capital Federal|Retiro|,85000.0,32.0,,1.0
9692,2015-12-04,apartment,|Argentina|Capital Federal|Barrio Norte|,180000.0,42.0,,2.0
9693,2015-12-04,apartment,|Argentina|Capital Federal|Palermo|,130000.0,0.0,,1.0
9695,2015-12-04,house,|Argentina|Buenos Aires Interior|Junín|,180000.0,493.0,,
9696,2015-12-04,apartment,|Argentina|Capital Federal|Palermo|,167000.0,51.0,,
9697,2015-12-04,apartment,|Argentina|Capital Federal|San Cristobal|,70000.0,35.0,,
9703,2015-12-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,289000.0,107.0,,3.0
9704,2015-12-04,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,340000.0,998.0,,4.0
9705,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Don Torcuato|,260000.0,724.0,,
9706,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,245000.0,800.0,,
9707,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3000000.0,1592.0,,
9709,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,1200000.0,1514.0,,
9712,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,650000.0,600.0,,
9717,2015-12-05,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,1200000.0,1500.0,,6.0
9719,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,390000.0,120.0,,4.0
9720,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,240000.0,119.0,,4.0
9722,2015-12-05,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Lynch|,130000.0,125.0,,4.0
9723,2015-12-05,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,80000.0,45.0,,2.0
9725,2015-12-05,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,90000.0,70.0,,3.0
9726,2015-12-05,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Lynch|,65000.0,56.0,1.0,2.0
9727,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|La Reja|,95000.0,460.0,,
9728,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,210000.0,214.0,,
9729,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,260000.0,150.0,,
9735,2015-12-05,store,|Argentina|Capital Federal|Centro / Microcentro|,700000.0,360.0,,
9736,2015-12-05,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,49500.0,115.0,,2.0
9737,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,150000.0,225.0,,4.0
9738,2015-12-05,apartment,|Argentina|Capital Federal|Villa Luro|,100000.0,60.0,8.0,
9740,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Berazategui|,130000.0,62.0,,3.0
9741,2015-12-05,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,290000.0,2800.0,,
9742,2015-12-05,apartment,|Argentina|Capital Federal|Once|,140000.0,76.0,2.0,4.0
9743,2015-12-05,apartment,|Argentina|Capital Federal|Nuñez|,175000.0,58.0,,2.0
9744,2015-12-05,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,125000.0,58.0,,
9745,2015-12-05,apartment,|Argentina|Capital Federal|Flores|,72000.0,38.0,1.0,2.0
9746,2015-12-05,house,|Argentina|Buenos Aires Interior|Lobos|Lobos|,330000.0,725.0,,
9747,2015-12-05,house,|Argentina|Santa Fe|Santo Tomé|,75588.17,172.0,,3.0
9748,2015-12-05,PH,|Argentina|Buenos Aires Interior|Coronel Suárez|Coronel Suárez|,40943.59,70.0,,4.0
9750,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,250000.0,262.0,,
9751,2015-12-05,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,135000.0,60.0,,3.0
9754,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,490000.0,210.0,,
9755,2015-12-05,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,200000.0,150.0,,4.0
9757,2015-12-05,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,220000.0,140.0,,6.0
9761,2015-12-06,house,|Argentina|Buenos Aires Costa Atlántica|Valeria del Mar|,145000.0,500.0,,4.0
9763,2015-12-06,house,|Argentina|Buenos Aires Costa Atlántica|Ostende|,150000.0,140.0,,7.0
9765,2015-12-07,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,100000.0,350.0,,3.0
9766,2015-12-07,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,75000.0,50.0,,3.0
9767,2015-12-07,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Sur|,110000.0,766.0,,4.0
9770,2015-12-07,house,|Argentina|Capital Federal|,750000.0,740.0,,
9771,2015-12-08,apartment,|Argentina|Capital Federal|Recoleta|,499000.0,146.0,,
9772,2015-12-08,apartment,|Argentina|Buenos Aires Costa Atlántica|San Bernardo|,47000.0,60.0,,
9773,2015-12-09,house,|Argentina|Córdoba|,151176.34,0.0,,
9780,2015-12-09,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,320000.0,330.0,,5.0
9781,2015-12-09,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,240000.0,212.0,,4.0
9784,2015-12-09,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Isidro Casanova|,120000.0,350.0,,10.0
9785,2015-12-09,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,250000.0,360.0,,4.0
9788,2015-12-09,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Lomas del Mirador|,160000.0,400.0,,3.0
9791,2015-12-09,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,89900.0,64.0,,2.0
9793,2015-12-09,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,72900.0,42.0,,2.0
9794,2015-12-09,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,240000.0,330.0,,7.0
9796,2015-12-09,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,270000.0,110.0,,3.0
9797,2015-12-09,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,210000.0,330.0,,4.0
9798,2015-12-09,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,73000.0,43.0,,2.0
9800,2015-12-09,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,235000.0,330.0,,4.0
9801,2015-12-09,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,355000.0,430.0,,5.0
9804,2015-12-09,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,165000.0,68.0,,2.0
9812,2015-12-10,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,1400000.0,1000.0,,
9813,2015-12-10,house,|Argentina|Buenos Aires Costa Atlántica|Costa Esmeralda|,360000.0,1500.0,,
9814,2015-12-10,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,685000.0,950.0,,
9815,2015-12-10,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,105000.0,20.0,,
9816,2015-12-10,apartment,|Argentina|Capital Federal|,185000.0,119.0,,
9822,2015-12-10,apartment,|Argentina|Capital Federal|Paternal|,110000.0,46.0,,2.0
9823,2015-12-10,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,280000.0,160.0,,5.0
9824,2015-12-10,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,89000.0,0.0,,
9825,2015-12-10,house,|Argentina|Córdoba|Punilla|,1300000.0,1230.0,,
9827,2015-12-10,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,89000.0,136.0,,
9828,2015-12-10,apartment,|Argentina|Santa Fe|Rosario|,59249.92,50.0,,
9829,2015-12-10,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,95000.0,90.0,,
9831,2015-12-10,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9832,2015-12-10,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9833,2015-12-10,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9834,2015-12-10,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9835,2015-12-10,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,105000.0,130.0,,3.0
9837,2015-12-10,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,100000.0,250.0,,4.0
9838,2015-12-10,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,180000.0,45032.0,,4.0
9839,2015-12-10,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,220000.0,230.0,,4.0
9840,2015-12-10,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,140000.0,430.0,,3.0
9843,2015-12-10,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,140000.0,68.0,,3.0
9844,2015-12-10,apartment,|Argentina|Capital Federal|,182000.0,119.0,,
9845,2015-12-10,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maschwitz|,290000.0,730.0,,
9873,2015-12-11,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,230000.0,300.0,,
9874,2015-12-11,house,|Argentina|Capital Federal|Barracas|,96000.0,146.0,,3.0
9875,2015-12-11,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,370000.0,268.0,,5.0
9876,2015-12-11,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,20000.0,32.0,,1.0
9884,2015-12-11,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,90000.0,80.0,,
9885,2015-12-11,apartment,|Argentina|Capital Federal|Recoleta|,330000.0,90.0,,
9888,2015-12-11,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,80000.0,45.0,,3.0
9892,2015-12-11,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,420000.0,248.0,,3.0
9895,2015-12-11,apartment,|Argentina|Capital Federal|,178000.0,66.0,2.0,
9896,2015-12-11,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,600000.0,1100.0,,
9897,2015-12-11,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,210000.0,900.0,,
9898,2015-12-11,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,190000.0,62.0,2.0,
9899,2015-12-11,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,297000.0,990.0,,
9900,2015-12-11,apartment,|Argentina|Capital Federal|,245000.0,130.0,2.0,
9908,2015-12-12,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,110000.0,230.0,,3.0
9909,2015-12-12,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,83000.0,50.0,3.0,2.0
9910,2015-12-12,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,98000.0,132.0,,4.0
9911,2015-12-12,apartment,|Argentina|Capital Federal|Floresta|,110000.0,70.0,,2.0
9912,2015-12-12,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,90000.0,110.0,,5.0
9914,2015-12-12,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,460000.0,550.0,,
9915,2015-12-12,house,|Argentina|Capital Federal|,670000.0,1216.0,,
9916,2015-12-13,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,58000.0,32.0,,
9917,2015-12-14,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,350000.0,580.0,,
9918,2015-12-14,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,310000.0,84.0,5.0,
9919,2015-12-14,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,280000.0,146.0,,
9920,2015-12-14,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,1200000.0,900.0,,
9928,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,93000.0,52.0,7.0,2.0
9929,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,95000.0,52.0,8.0,2.0
9930,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,63500.0,30.0,7.0,1.0
9931,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,65600.0,30.0,8.0,1.0
9932,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,60400.0,30.0,5.0,1.0
9933,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,62000.0,30.0,6.0,1.0
9934,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,75000.0,163.0,,3.0
9936,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,130000.0,83.0,,4.0
9937,2015-12-15,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,280000.0,162.0,,5.0
9938,2015-12-15,apartment,|Argentina|Capital Federal|Barrio Norte|,324800.0,109.0,,3.0
9944,2015-12-15,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9945,2015-12-15,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9946,2015-12-15,house,|Argentina|Mendoza|Dorrego|,94547.74,300.0,,
9951,2015-12-15,house,|Argentina|Córdoba|Punilla|,120000.0,1100.0,,
9956,2015-12-15,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|,110000.0,300.0,,
9958,2015-12-15,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,190000.0,1400.0,,5.0
