,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
28006,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,85000.0,30.0,,
28008,2016-12-01,house,|Argentina|Córdoba|,56360.96,335.0,,
28011,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,82000.0,25.0,,
28012,2016-12-01,apartment,|Argentina|Capital Federal|Villa Devoto|,180000.0,86.0,,
28013,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|,380000.0,1560.0,,
28014,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,110000.0,46.0,,
28020,2016-12-01,apartment,|Argentina|Capital Federal|Almagro|,69800.0,34.0,,
28025,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|La Tablada|,90000.0,80.0,,
28026,2016-12-01,apartment,|Argentina|Capital Federal|Caballito|,139000.0,49.0,,
28030,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,109000.0,65.0,,
28033,2016-12-01,house,|Argentina|Córdoba|Agua de Oro|,70000.0,391.0,,
28037,2016-12-01,house,|Argentina|Santa Fe|Rosario|,56691.12,370.0,,
28041,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,53000.0,26.0,,1.0
28044,2016-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,169000.0,242.0,,3.0
28045,2016-12-01,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,79000.0,65.0,,3.0
28046,2016-12-01,apartment,|Argentina|Misiones|Posadas|,44093.09,80.0,,4.0
28047,2016-12-01,store,|Argentina|Misiones|San Ignacio|,352744.79,625.0,,
28049,2016-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,145000.0,226.0,,4.0
28050,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,59900.0,22.0,,1.0
28053,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,105000.0,80.0,,4.0
28055,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,85900.0,58.0,,2.0
28056,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,70500.0,45.0,,2.0
28058,2016-12-01,house,|Argentina|Buenos Aires Interior|General Pueyrredón|Sierra de los Padres|,190000.0,600.0,,5.0
28060,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,118000.0,55.0,,3.0
28061,2016-12-01,store,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,140000.0,54.0,,
28064,2016-12-01,house,|Argentina|Buenos Aires Interior|Bahía Blanca|,50392.11,89.0,,
28065,2016-12-01,house,|Argentina|Santa Fe|Reconquista|,59840.63,163.0,,
28066,2016-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,500000.0,1092.0,,5.0
28067,2016-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,550000.0,343.0,,4.0
28071,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,90000.0,70.0,,3.0
28072,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,125000.0,76.0,,3.0
28079,2016-12-01,apartment,|Argentina|Capital Federal|Recoleta|,65000.0,23.0,,1.0
28080,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,152000.0,44.0,,1.0
28081,2016-12-01,apartment,|Argentina|Córdoba|,1350000.0,47.0,,1.0
28100,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,320000.0,375.0,,3.0
28101,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Los Lagartos Country Club|,165000.0,180.0,,4.0
28102,2016-12-01,house,|Argentina|Capital Federal|Monserrat|,500000.0,330.0,,7.0
28104,2016-12-01,house,|Argentina|Neuquén|San Martín de los Andes|,270000.0,900.0,,
28105,2016-12-01,PH,|Argentina|Neuquén|San Martín de los Andes|,230000.0,90.0,,
28106,2016-12-01,PH,|Argentina|Neuquén|San Martín de los Andes|,52000.0,80.0,,1.0
28107,2016-12-01,house,|Argentina|Neuquén|San Martín de los Andes|,380000.0,560.0,,4.0
28108,2016-12-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,180000.0,311.0,,4.0
28109,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,175000.0,0.0,,3.0
28110,2016-12-01,apartment,|Argentina|Córdoba|,69289.15,0.0,,1.0
28111,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|,115000.0,74.0,,3.0
28112,2016-12-01,apartment,|Argentina|Capital Federal|Barrio Norte|,180000.0,59.0,,1.0
28113,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,390000.0,82.0,,3.0
28114,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,130000.0,0.0,,3.0
28115,2016-12-01,apartment,|Argentina|Capital Federal|Flores|,80000.0,38.0,,1.0
28117,2016-12-01,store,|Argentina|Capital Federal|Flores|,350000.0,155.0,,
28118,2016-12-01,house,|Argentina|Buenos Aires Interior|General Paz|Villanueva|,315000.0,227.0,,5.0
28119,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de la Costa|,325000.0,0.0,,4.0
28120,2016-12-01,PH,|Argentina|Capital Federal|Villa Lugano|,65000.0,0.0,,3.0
28121,2016-12-01,house,|Argentina|Capital Federal|Villa Lugano|,176000.0,0.0,,5.0
28122,2016-12-01,apartment,|Argentina|Capital Federal|Almagro|,100946.0,40.0,,1.0
28123,2016-12-01,house,|Argentina|Buenos Aires Interior|General Paz|Villanueva|,355000.0,0.0,,5.0
28124,2016-12-01,apartment,|Argentina|Córdoba|,144877.32,78.0,,5.0
28125,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Canning|,275000.0,180.0,,4.0
28126,2016-12-01,apartment,|Argentina|Santa Fe|Rosario|,44723.0,0.0,,2.0
28127,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,450000.0,276.0,,5.0
28128,2016-12-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,110000.0,87.0,,3.0
28129,2016-12-01,apartment,|Argentina|Capital Federal|Chacarita|,87000.0,58.0,,2.0
28130,2016-12-01,apartment,|Argentina|Córdoba|,125000.0,78.0,,3.0
28131,2016-12-01,PH,|Argentina|Capital Federal|Tribunales|,140000.0,76.0,,3.0
28132,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,115000.0,36.0,,3.0
28133,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,112000.0,46.0,,2.0
28134,2016-12-01,store,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,343000.0,0.0,,
28135,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,267000.0,0.0,,1.0
28136,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,228000.0,61.0,,2.0
28137,2016-12-01,apartment,|Argentina|Capital Federal|Barrio Norte|,230000.0,87.0,,4.0
28138,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,320000.0,295.0,,4.0
28141,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,495000.0,270.0,,5.0
28142,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,130000.0,39.0,,3.0
28143,2016-12-01,apartment,|Argentina|Capital Federal|Floresta|,130000.0,60.0,,3.0
28144,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Turdera|,75000.0,0.0,,2.0
28145,2016-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Playa Chica|,390000.0,65.0,,2.0
28146,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,160000.0,0.0,,3.0
28147,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús|,98000.0,0.0,,3.0
28148,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,160000.0,140.0,,4.0
28149,2016-12-01,apartment,|Argentina|Capital Federal|Flores|,95000.0,73.0,,3.0
28150,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,165000.0,60.0,,2.0
28151,2016-12-01,apartment,|Argentina|Córdoba|,171000.0,0.0,,4.0
28152,2016-12-01,apartment,|Argentina|Córdoba|,67000.0,0.0,,2.0
28156,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,280000.0,55.0,,2.0
28157,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,900000.0,160.0,,4.0
28158,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,487000.0,96.0,,3.0
28159,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1250000.0,237.0,,4.0
28160,2016-12-01,apartment,|Argentina|Capital Federal|Nuñez|,1240000.0,224.0,,4.0
28161,2016-12-01,store,|Argentina|Capital Federal|Villa Crespo|,850000.0,145.0,,
28162,2016-12-01,store,|Argentina|Capital Federal|Villa Crespo|,1300000.0,145.0,,
28163,2016-12-01,store,|Argentina|Capital Federal|Villa Crespo|,350000.0,145.0,,
28164,2016-12-01,store,|Argentina|Capital Federal|Balvanera|,1500000.0,1500.0,,
28171,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,620000.0,286.0,,4.0
28172,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,285000.0,56.0,,2.0
28173,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,2700000.0,270.0,,4.0
28174,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,2100000.0,213.0,,4.0
28175,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,2200000.0,213.0,,4.0
28176,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,475000.0,82.0,,3.0
28177,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,285000.0,69.0,,2.0
28178,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,1600000.0,228.0,,4.0
28179,2016-12-01,apartment,|Argentina|Capital Federal|Recoleta|,1150000.0,165.0,,4.0
28180,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,360000.0,87.0,,2.0
28181,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,1200000.0,124.0,,4.0
28182,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,700000.0,120.0,,3.0
28183,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,470000.0,126.0,,3.0
28184,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,950000.0,188.0,,3.0
28185,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,350000.0,76.0,,3.0
28186,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,390000.0,76.0,,3.0
28187,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,450000.0,82.0,,3.0
28189,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,359000.0,100.0,,3.0
28190,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,530000.0,88.0,,3.0
28191,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,550000.0,82.0,,2.0
28192,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,550000.0,82.0,,2.0
28193,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,830000.0,150.0,,3.0
28194,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,830000.0,150.0,,3.0
28195,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,750000.0,131.0,,3.0
28196,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,445000.0,75.0,,2.0
28198,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1250000.0,237.0,,4.0
28199,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1450000.0,237.0,,4.0
28200,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,285000.0,56.0,,2.0
28201,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,350000.0,70.0,,2.0
28202,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,330000.0,62.0,,2.0
28203,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,345000.0,70.0,,2.0
28204,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,850000.0,160.0,,3.0
28205,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,850000.0,180.0,,3.0
28206,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,1240000.0,218.0,,4.0
28207,2016-12-01,apartment,|Argentina|Capital Federal|Nuñez|,1200000.0,218.0,,4.0
28208,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,1550000.0,286.0,,4.0
28209,2016-12-01,apartment,|Argentina|Capital Federal|Nuñez|,2200000.0,286.0,,4.0
28213,2016-12-01,apartment,|Argentina|Capital Federal|San Telmo|,145000.0,44.0,,2.0
28214,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,359000.0,65.0,,2.0
28215,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,560000.0,120.0,,3.0
28216,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,620000.0,120.0,,3.0
28217,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,575000.0,115.0,,3.0
28218,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,620000.0,120.0,,3.0
28219,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1500000.0,217.0,,3.0
28220,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,359000.0,70.0,,2.0
28221,2016-12-01,PH,|Argentina|Capital Federal|San Telmo|,280000.0,186.0,,6.0
28222,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,575000.0,120.0,,3.0
28223,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,800000.0,120.0,,3.0
28224,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,340000.0,69.0,,2.0
28225,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,895000.0,220.0,,3.0
28226,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,385000.0,69.0,,2.0
28227,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,360000.0,70.0,,2.0
28228,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,1650000.0,224.0,,4.0
28229,2016-12-01,apartment,|Argentina|Capital Federal|Nuñez|,1600000.0,224.0,,4.0
28230,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,575000.0,120.0,,3.0
28232,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,270000.0,54.0,,2.0
28233,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,450000.0,72.0,,3.0
28234,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,3450000.0,408.0,,5.0
28235,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,7500000.0,800.0,,4.0
28236,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,499000.0,82.0,,3.0
28237,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,530000.0,82.0,,3.0
28238,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,2250000.0,293.0,,4.0
28241,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,995000.0,220.0,,3.0
28242,2016-12-01,apartment,|Argentina|Capital Federal|Nuñez|,360000.0,100.0,,3.0
28243,2016-12-01,PH,|Argentina|Capital Federal|Colegiales|,290000.0,205.0,,3.0
28246,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2500000.0,400.0,,4.0
28247,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2500000.0,340.0,,4.0
28248,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,205000.0,207.0,,
28249,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Viejo|,220000.0,69.0,,2.0
28250,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,220000.0,69.0,,2.0
28251,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,1600000.0,235.0,,4.0
28252,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,2000000.0,249.0,,4.0
28253,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,590000.0,110.0,,3.0
28254,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,860000.0,145.0,,4.0
28255,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,1999999.0,249.0,,4.0
28256,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,195000.0,76.0,,1.0
28257,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,499999.0,123.0,,3.0
28258,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,499000.0,123.0,,3.0
28259,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1050000.0,177.0,,4.0
28260,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1200000.0,200.0,,3.0
28261,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,135000.0,77.0,,3.0
28262,2016-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,125860.0,52.0,,2.0
28263,2016-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,480000.0,534.0,,
28264,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,189000.0,65.0,,3.0
28265,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1300000.0,178.0,,4.0
28266,2016-12-01,apartment,|Argentina|Capital Federal|Retiro|,870000.0,252.0,,4.0
28267,2016-12-01,apartment,|Argentina|Capital Federal|Las Cañitas|,419000.0,95.0,,3.0
28268,2016-12-01,apartment,|Argentina|Capital Federal|Las Cañitas|,419000.0,95.0,,3.0
28269,2016-12-01,house,|Argentina|Capital Federal|Parque Patricios|,228000.0,250.0,,
28270,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,310000.0,67.0,,2.0
28271,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,340000.0,69.0,,2.0
28272,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,340000.0,67.0,,2.0
28273,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,108900.0,43.0,,2.0
28274,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,89000.0,43.0,,2.0
28275,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,105000.0,51.0,,2.0
28276,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,119000.0,52.0,,2.0
28277,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,98000.0,46.0,,2.0
28278,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1500000.0,275.0,,3.0
28279,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1750000.0,250.0,,4.0
28280,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1200000.0,212.0,,4.0
28281,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,118000.0,57.0,,2.0
28282,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,99000.0,46.0,,2.0
28283,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,119000.0,57.0,,2.0
28284,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,100000.0,46.0,,2.0
28285,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,101000.0,46.0,,2.0
28286,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,121000.0,57.0,,2.0
28287,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,102000.0,46.0,,2.0
28288,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,122000.0,57.0,,2.0
28289,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,123000.0,57.0,,2.0
28290,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,125000.0,52.0,,2.0
28291,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,104000.0,46.0,,2.0
28292,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,124000.0,57.0,,2.0
28293,2016-12-01,apartment,|Argentina|Capital Federal|Parque Patricios|,118000.0,59.0,,2.0
28294,2016-12-01,apartment,|Argentina|Capital Federal|Nuñez|,1190000.0,224.0,,4.0
28295,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,1300000.0,224.0,,4.0
28296,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2500000.0,340.0,,4.0
28298,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,420000.0,87.0,,2.0
28299,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,359000.0,70.0,,2.0
28300,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,350000.0,75.0,,2.0
28301,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,2790000.0,360.0,,5.0
28302,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,3300000.0,425.0,,5.0
28303,2016-12-01,apartment,|Argentina|Capital Federal|Belgrano|,3300000.0,424.0,,5.0
28304,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,499000.0,123.0,,3.0
28306,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,345000.0,75.0,,2.0
28307,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,2800000.0,404.0,,4.0
28308,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,2750000.0,404.0,,4.0
28309,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,2700000.0,404.0,,4.0
28310,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2500000.0,340.0,,4.0
28311,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2500000.0,340.0,,4.0
28312,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2500000.0,340.0,,4.0
28313,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,530000.0,82.0,,3.0
28314,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,360000.0,78.0,,2.0
28315,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Viejo|,345000.0,77.0,,2.0
28316,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,449000.0,75.0,,2.0
28317,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,449000.0,75.0,,2.0
28318,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2100000.0,275.0,,4.0
28319,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,930000.0,148.0,,4.0
28320,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2100000.0,275.0,,4.0
28323,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,2900000.0,540.0,,5.0
28324,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,3200000.0,404.0,,4.0
28325,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,800000.0,132.0,,3.0
28326,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,800000.0,132.0,,3.0
28327,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,800000.0,132.0,,3.0
28328,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,250000.0,38.0,,2.0
28329,2016-12-01,apartment,|Argentina|Capital Federal|Palermo|,799999.0,120.0,,3.0
28340,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1149000.0,209.0,,4.0
28341,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,1050000.0,212.0,,4.0
28342,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,790000.0,159.0,,3.0
28343,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,749000.0,145.0,,3.0
28344,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,749000.0,159.0,,3.0
28345,2016-12-01,apartment,|Argentina|Capital Federal|San Telmo|,144900.0,47.0,,2.0
28346,2016-12-01,apartment,|Argentina|Capital Federal|Colegiales|,189000.0,65.0,,3.0
28348,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,220000.0,38.0,,1.0
28349,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,600000.0,125.0,,4.0
28350,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,600000.0,125.0,,4.0
28351,2016-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,600000.0,125.0,,4.0
