,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
55999,2017-05-01,apartment,|Argentina|Capital Federal|Belgrano|,169900.0,102.0,,3.0
56000,2017-05-01,apartment,|Argentina|Capital Federal|San Cristobal|,74600.0,36.0,,1.0
56001,2017-05-01,apartment,|Argentina|Capital Federal|San Cristobal|,75300.0,36.0,,1.0
56002,2017-05-01,apartment,|Argentina|Capital Federal|San Cristobal|,81900.0,40.0,,1.0
56003,2017-05-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,145000.0,54.0,,2.0
56004,2017-05-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,323000.0,700.0,,
56005,2017-05-01,apartment,|Argentina|Capital Federal|Villa del Parque|,159500.0,72.0,,3.0
56006,2017-05-01,apartment,|Argentina|Capital Federal|Belgrano|,92000.0,37.0,,1.0
56007,2017-05-01,apartment,|Argentina|Capital Federal|Barrio Norte|,125000.0,58.0,,2.0
56008,2017-05-01,apartment,|Argentina|Santa Fe|Rosario|,83288.97,47.0,,1.0
56009,2017-05-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,440000.0,460.0,,
56010,2017-05-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|General Rodríguez|,11898.42,482.0,,
56012,2017-05-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,220000.0,160.0,,
56014,2017-05-01,house,|Argentina|Capital Federal|Saavedra|,390000.0,220.0,,6.0
56017,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Los Polvorines|,380000.0,1600.0,,
56021,2017-05-02,apartment,|Argentina|Neuquén|Neuquén|,289754.65,123.0,,
56023,2017-05-02,apartment,|Argentina|Neuquén|Neuquén|,182671.41,72.0,,
56024,2017-05-02,store,|Argentina|Capital Federal|Palermo|,195000.0,35.0,,
56026,2017-05-02,apartment,|Argentina|Capital Federal|Almagro|,95000.0,41.0,,
56027,2017-05-02,house,|Argentina|Santa Fe|Santa Fe|,220465.49,394.0,,
56028,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,140000.0,68.0,,
56029,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,45352.9,45.0,,
56030,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,88000.0,43.0,,
56031,2017-05-02,apartment,|Argentina|Capital Federal|Constitución|,26455.85,44.0,,
56032,2017-05-02,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,149900.0,233.0,,3.0
56033,2017-05-02,house,|Argentina|Buenos Aires Costa Atlántica|Camet|,100000.0,413.0,,5.0
56034,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,222000.0,76.0,,3.0
56035,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,234266.63,98.0,,3.0
56037,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,70000.0,35.0,,1.0
56038,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,480000.0,300.0,,6.0
56039,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,235000.0,72.0,,2.0
56040,2017-05-02,PH,|Argentina|Capital Federal|Palermo|,345000.0,230.0,,4.0
56041,2017-05-02,PH,|Argentina|Capital Federal|Villa Crespo|,345000.0,230.0,,4.0
56042,2017-05-02,apartment,|Argentina|Capital Federal|Barrio Norte|,225000.0,110.0,,4.0
56043,2017-05-02,apartment,|Argentina|Capital Federal|Flores|,180000.0,80.0,,3.0
56044,2017-05-02,apartment,|Argentina|Capital Federal|Recoleta|,289000.0,110.0,,4.0
56045,2017-05-02,apartment,|Argentina|Capital Federal|Flores|,395000.0,147.0,,4.0
56046,2017-05-02,apartment,|Argentina|Capital Federal|Flores|,400000.0,140.0,,4.0
56047,2017-05-02,apartment,|Argentina|Capital Federal|Centro / Microcentro|,58000.0,36.0,,1.0
56048,2017-05-02,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,210000.0,77.0,,3.0
56049,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,140000.0,80.0,,3.0
56050,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|,195000.0,200.0,,3.0
56051,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,77026.64,65.0,,1.0
56052,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,91430.0,95.0,,2.0
56053,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,44462.53,33.0,,
56054,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,77652.87,69.0,,1.0
56055,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,55108.49,60.0,,
56056,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,71390.55,70.0,,1.0
56057,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,46967.46,27.0,,
56060,2017-05-02,apartment,|Argentina|Capital Federal|Coghlan|,118900.0,55.0,,
56061,2017-05-02,house,|Argentina|Neuquén|Confluencia|,360000.0,183.0,,
56063,2017-05-02,apartment,|Argentina|Capital Federal|Recoleta|,260000.0,108.0,,
56065,2017-05-02,house,|Argentina|Entre Ríos|Concepción del Uruguay|,81410.27,300.0,,
56067,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,165000.0,380.0,,
56068,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,175000.0,272.0,,
56069,2017-05-02,house,|Argentina|Capital Federal|Saavedra|,250000.0,110.0,,
56070,2017-05-02,house,|Argentina|Capital Federal|Coghlan|,250000.0,110.0,,
56072,2017-05-02,apartment,|Argentina|Capital Federal|Floresta|,134900.0,63.0,,
56073,2017-05-02,apartment,|Argentina|Capital Federal|Barrio Norte|,195000.0,65.0,,
56074,2017-05-02,apartment,|Argentina|Capital Federal|Floresta|,114900.0,63.0,,
56079,2017-05-02,house,|Argentina|Buenos Aires Interior|Baradero|,250000.0,1300.0,,
56087,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,250000.0,175.0,,5.0
56088,2017-05-02,house,|Argentina|Córdoba|Punilla|,107083.24,0.0,,
56089,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,325000.0,244.0,,7.0
56090,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,125000.0,45.0,,3.0
56091,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,210000.0,59.0,,2.0
56092,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|,240000.0,194.0,,4.0
56106,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,225000.0,140.0,,5.0
56107,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,420000.0,0.0,,6.0
56108,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,240000.0,0.0,,3.0
56109,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,39900.0,50.0,,1.0
56110,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,185000.0,0.0,,4.0
56111,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,490000.0,0.0,,4.0
56112,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,98000.0,0.0,,3.0
56113,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|,39900.0,42.0,,1.0
56114,2017-05-02,apartment,|Argentina|Córdoba|,79000.0,80.0,,3.0
56115,2017-05-02,apartment,|Argentina|Córdoba|,85000.0,65.0,,2.0
56116,2017-05-02,apartment,|Argentina|Córdoba|,85000.0,65.0,,2.0
56117,2017-05-02,house,|Argentina|Córdoba|,400000.0,275.0,,7.0
56118,2017-05-02,apartment,|Argentina|Capital Federal|Barrio Norte|,169000.0,73.0,,3.0
56119,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,140000.0,90.0,,3.0
56120,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,55000.0,0.0,,2.0
56121,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,145000.0,69.0,,2.0
56122,2017-05-02,house,|Argentina|Mendoza|,590000.0,360.0,,4.0
56123,2017-05-02,apartment,|Argentina|Capital Federal|Villa Devoto|,92000.0,40.0,,1.0
56124,2017-05-02,house,|Argentina|Mendoza|Maipú|,122830.77,120.0,,5.0
56125,2017-05-02,apartment,|Argentina|Capital Federal|Barrio Norte|,357000.0,70.0,,3.0
56126,2017-05-02,apartment,|Argentina|Córdoba|,96419.82,0.0,,
56127,2017-05-02,apartment,|Argentina|Córdoba|,110232.74,0.0,,
56128,2017-05-02,house,|Argentina|Córdoba|Agua de Oro|,190000.0,0.0,,
56129,2017-05-02,apartment,|Argentina|Córdoba|,91335.7,0.0,,
56130,2017-05-02,store,|Argentina|Córdoba|,31495.07,0.0,,
56131,2017-05-02,store,|Argentina|Capital Federal|Paternal|,75000.0,70.0,,
56132,2017-05-02,apartment,|Argentina|Córdoba|,37479.13,46.0,,2.0
56133,2017-05-02,apartment,|Argentina|Capital Federal|Villa Urquiza|,99500.0,41.0,,1.0
56134,2017-05-02,apartment,|Argentina|Capital Federal|Villa Urquiza|,115000.0,48.0,,2.0
56135,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,87000.0,35.0,,2.0
56136,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,460000.0,0.0,,4.0
56137,2017-05-02,apartment,|Argentina|Córdoba|,61730.33,0.0,,
56138,2017-05-02,house,|Argentina|Córdoba|Villa del Dique|,610000.0,300.0,,
56139,2017-05-02,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,59564.42,20.0,,1.0
56140,2017-05-02,apartment,|Argentina|Capital Federal|Almagro|,88000.0,34.0,,1.0
56141,2017-05-02,apartment,|Argentina|Capital Federal|Floresta|,115000.0,65.0,,4.0
56142,2017-05-02,apartment,|Argentina|Córdoba|,83776.88,60.0,,2.0
56143,2017-05-02,apartment,|Argentina|Córdoba|,98346.57,0.0,,
56144,2017-05-02,apartment,|Argentina|Capital Federal|Belgrano|,140000.0,40.0,,
56145,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,750000.0,320.0,,5.0
56146,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Enyoi|,165000.0,79.0,,2.0
56147,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,220000.0,60.0,,2.0
56148,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,195000.0,105.0,,3.0
56149,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,159000.0,60.0,,2.0
56150,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,230000.0,60.0,,2.0
56151,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,174000.0,70.0,,2.0
56152,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,149000.0,50.0,,1.0
56153,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,248000.0,104.0,,2.0
56154,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,550000.0,339.0,,4.0
56155,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio La Alameda|,1250000.0,750.0,,8.0
56156,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,480000.0,260.0,,5.0
56157,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,730000.0,257.0,,4.0
56158,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,610000.0,350.0,,4.0
56159,2017-05-02,apartment,|Argentina|Santa Fe|Rosario|,68029.35,32.0,,1.0
56161,2017-05-02,apartment,|Argentina|Córdoba|,65000.0,46.0,,2.0
56162,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,395000.0,132.0,,4.0
56163,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,1800000.0,0.0,,10.0
56164,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,85000.0,0.0,,1.0
56165,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,62000.0,0.0,,2.0
56166,2017-05-02,apartment,|Argentina|Capital Federal|Belgrano|,425000.0,155.0,,4.0
56167,2017-05-02,apartment,|Argentina|Capital Federal|Belgrano|,590000.0,0.0,,4.0
56168,2017-05-02,house,|Argentina|Córdoba|,132279.29,0.0,,5.0
56169,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,290000.0,519.0,,
56170,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,100000.0,65.0,,3.0
56171,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Hurlingham|,130000.0,420.0,,
56172,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,65000.0,35.0,,
56173,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,115000.0,135.0,,
56174,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,85000.0,65.0,,
56175,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,160000.0,272.0,,
56176,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,300000.0,920.0,,
56177,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,125000.0,78.0,,2.0
56178,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,110000.0,68.0,,3.0
56179,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,230000.0,700.0,,
56180,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,77000.0,57.0,,
56181,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,45000.0,28.0,,
56182,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,250000.0,191.0,,
56183,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,95000.0,60.0,,
56184,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,110000.0,100.0,,
56185,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,125000.0,160.0,,
56186,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,137000.0,135.0,,
56187,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,150000.0,64.0,,
56188,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,120000.0,105.0,,
56189,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,74000.0,45.0,,2.0
56190,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,95000.0,65.0,,
56191,2017-05-02,house,|Argentina|Corrientes|Ituzaingó|,85000.0,65.0,,
56192,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,100000.0,50.0,,
56193,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,195000.0,79.0,,
56194,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,100000.0,51.0,,
56195,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,68000.0,35.0,,
56196,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,193000.0,210.0,,
56197,2017-05-02,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,300000.0,60.0,,
56198,2017-05-02,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,250000.0,69.0,,
56199,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,120000.0,61.0,,2.0
56200,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,160000.0,62.0,,
56201,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,75588.17,52.0,,
56202,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,69289.15,52.0,,
56203,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,135000.0,420.0,,5.0
56204,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,55000.0,28.0,,1.0
56205,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,187000.0,144.0,,4.0
56206,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,250000.0,200.0,,5.0
56207,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,230000.0,432.0,,
56208,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,58000.0,26.0,,
56209,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,105000.0,44.0,,2.0
56210,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,75000.0,65.0,,
56211,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,390000.0,400.0,,
56212,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,210000.0,155.0,,3.0
56213,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,135000.0,158.0,,4.0
56215,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,105000.0,93.0,,
56216,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,45000.0,28.0,,
56218,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,78000.0,43.0,,
56219,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,150000.0,119.0,,
56220,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,390000.0,210.0,,5.0
56221,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,320000.0,200.0,,5.0
56222,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,60500.0,42.0,,
56223,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,90000.0,49.0,,2.0
56224,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,84000.0,48.0,,2.0
56225,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,350000.0,220.0,,
56226,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,140000.0,105.0,,4.0
56227,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,70000.0,45.0,,2.0
56228,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,42000.0,25.0,,
56229,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,125000.0,200.0,,3.0
56230,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,110000.0,61.0,,
56231,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,85000.0,50.0,,3.0
56232,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,56691.12,51.0,,2.0
56233,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,60000.0,39.0,,1.0
56234,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,81000.0,47.0,,
56235,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,121000.0,75.0,,
56236,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,50000.0,28.0,,1.0
56237,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,130000.0,95.0,,5.0
56238,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,350000.0,355.0,,5.0
56239,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,200000.0,150.0,,4.0
56240,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,220000.0,300.0,,
56242,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,48000.0,29.0,,1.0
56243,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,50000.0,29.0,,1.0
56244,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,72000.0,42.0,,2.0
56245,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,75000.0,44.0,,2.0
56246,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,90000.0,44.0,,1.0
56247,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,78000.0,44.0,,2.0
56248,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,88000.0,48.0,,2.0
56249,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,70000.0,40.0,,2.0
56250,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,92000.0,0.0,,3.0
56251,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,78000.0,0.0,,2.0
56252,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,115000.0,50.0,,2.0
56253,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,85000.0,48.0,,2.0
56254,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,85000.0,54.0,,2.0
56255,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,95000.0,54.0,,2.0
56258,2017-05-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,93000.0,53.0,,2.0
56259,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,187000.0,111.0,,4.0
56260,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,380000.0,400.0,,4.0
56261,2017-05-02,store,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,260000.0,349.0,,
56262,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|Guernica|,160000.0,226.0,,5.0
56263,2017-05-02,apartment,|Argentina|Capital Federal|Almagro|,75000.0,32.0,,1.0
56264,2017-05-02,store,|Argentina|Capital Federal|Barrio Norte|,390000.0,140.0,,5.0
56265,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Santa Barbara Barrio Cerrado|,1100000.0,0.0,,6.0
56266,2017-05-02,apartment,|Argentina|Capital Federal|Barrio Norte|,81948.72,31.0,,1.0
56267,2017-05-02,apartment,|Argentina|Capital Federal|San Telmo|,77755.03,35.0,,1.0
56268,2017-05-02,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Villa Martelli|,130000.0,62.0,,4.0
56269,2017-05-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,97000.0,50.0,,2.0
56270,2017-05-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Malvinas Argentinas|,400000.0,320.0,,6.0
56271,2017-05-02,apartment,|Argentina|Capital Federal|Palermo|,300000.0,99.0,,4.0
