,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
54424,2014-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,65000.0,75.0,,2.0
54425,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,57000.0,60.0,,1.0
54426,2014-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,55000.0,220.0,,2.0
54428,2014-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,52000.0,80.0,,1.0
54429,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,52000.0,60.0,,1.0
54430,2014-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,50000.0,165.0,,1.0
54431,2014-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,50000.0,45.0,,2.0
54433,2014-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,45000.0,65.0,,1.0
54435,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,40000.0,77.0,,2.0
54436,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,35000.0,61.0,,2.0
54437,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,30000.0,35.0,,1.0
54438,2014-09-01,apartment,|Argentina|Capital Federal|Saavedra|,159500.0,79.0,,2.0
54439,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,70000.0,60.0,,1.0
54440,2014-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,90000.0,100.0,,3.0
54441,2014-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,159000.0,56.0,,1.0
54446,2014-09-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,140000.0,111.0,,
54456,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,110000.0,65.0,,3.0
54457,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54458,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54459,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,75000.0,40.0,,2.0
54463,2014-09-01,apartment,|Argentina|Chaco|Resistencia|,85693.88,76.0,,
54464,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,115000.0,65.0,,3.0
54465,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54466,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54468,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54469,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54472,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54473,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54475,2014-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,70000.0,100.0,,4.0
54477,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,270000.0,85.0,,3.0
54478,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54479,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54489,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,73000.0,42.0,,2.0
54490,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,110000.0,65.0,,3.0
54491,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,110000.0,100.0,,3.0
54492,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,119000.0,70.0,,3.0
54493,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,65900.0,35.0,,2.0
54494,2014-09-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,110000.0,90.0,,2.0
54495,2014-09-01,house,|Argentina|Santa Fe|Rosario|,360000.0,210.0,,10.0
54496,2014-09-01,apartment,|Argentina|Santa Fe|Rosario|,65460.6,32.0,,2.0
54497,2014-09-01,apartment,|Argentina|Santa Fe|Rosario|,62000.0,38.0,,2.0
54498,2014-09-01,apartment,|Argentina|Santa Fe|Rosario|,71411.56,48.0,,2.0
54499,2014-09-01,apartment,|Argentina|Santa Fe|Rosario|,75000.0,45.0,,2.0
54500,2014-09-01,apartment,|Argentina|Santa Fe|Rosario|,100000.0,67.0,,3.0
54501,2014-09-01,house,|Argentina|Santa Fe|Rosario|,225000.0,636.0,,8.0
54502,2014-09-01,apartment,|Argentina|Santa Fe|Rosario|,110000.0,130.0,,5.0
54503,2014-09-01,house,|Argentina|Santa Fe|Rosario|,160000.0,302.0,,7.0
54506,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,95000.0,50.0,,
54520,2014-09-02,apartment,|Argentina|Capital Federal|Centro / Microcentro|,47000.0,22.0,10.0,1.0
54521,2014-09-02,apartment,|Argentina|Capital Federal|Villa Crespo|,185000.0,165.0,,4.0
54524,2014-09-02,apartment,|Argentina|Capital Federal|Floresta|,81000.0,43.0,7.0,1.0
54525,2014-09-02,apartment,|Argentina|Capital Federal|Floresta|,61700.0,32.0,5.0,1.0
54538,2014-09-02,apartment,|Argentina|Capital Federal|Palermo|,148000.0,33.0,4.0,1.0
54539,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|,210000.0,220.0,,
54542,2014-09-02,apartment,|Argentina|Capital Federal|Monserrat|,118000.0,63.0,2.0,3.0
54543,2014-09-02,apartment,|Argentina|Capital Federal|Saavedra|,83000.0,40.0,1.0,2.0
54544,2014-09-02,apartment,|Argentina|Capital Federal|Belgrano|,220000.0,123.0,,4.0
54547,2014-09-02,apartment,|Argentina|Córdoba|Córdoba|,79742.91,56.0,5.0,2.0
54549,2014-09-02,apartment,|Argentina|Capital Federal|Palermo|,298000.0,128.0,4.0,3.0
54551,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,90000.0,740.0,,
54552,2014-09-02,apartment,|Argentina|Capital Federal|Recoleta|,93000.0,45.0,,2.0
54553,2014-09-02,apartment,|Argentina|Capital Federal|Saavedra|,169000.0,100.0,,2.0
54554,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,59509.64,45.0,,4.0
54561,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,193000.0,284.0,,3.0
54562,2014-09-02,apartment,|Uruguay|Montevideo|,290000.0,105.0,,3.0
54563,2014-09-02,apartment,|Uruguay|Montevideo|,250000.0,80.0,,3.0
54564,2014-09-02,apartment,|Uruguay|Montevideo|,340000.0,120.0,,3.0
54565,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,250000.0,120.0,9.0,5.0
54566,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,140000.0,137.0,,
54567,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Villa Martelli|,110000.0,151.0,,3.0
54568,2014-09-02,apartment,|Argentina|Capital Federal|Almagro|,74000.0,41.0,5.0,
54569,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,105000.0,46.0,4.0,
54571,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,65000.0,38.0,,2.0
54572,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,85000.0,51.0,,2.0
54578,2014-09-02,apartment,|Uruguay|Montevideo|,221000.0,85.0,,3.0
54580,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,180000.0,161.0,,
54581,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,150000.0,56.0,2.0,2.0
54582,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,170000.0,232.0,,4.0
54585,2014-09-02,apartment,|Argentina|Capital Federal|Caballito|,110000.0,62.0,13.0,
54586,2014-09-02,apartment,|Argentina|Capital Federal|Caballito|,118000.0,73.0,3.0,
54587,2014-09-02,apartment,|Argentina|Capital Federal|Flores|,55000.0,41.0,6.0,2.0
54588,2014-09-02,apartment,|Uruguay|Montevideo|,130000.0,45.0,,2.0
54589,2014-09-02,apartment,|Uruguay|Montevideo|,138000.0,40.0,,2.0
54590,2014-09-02,apartment,|Uruguay|Montevideo|,154500.0,43.0,,2.0
54591,2014-09-02,apartment,|Argentina|Capital Federal|Flores|,65900.0,38.0,6.0,1.0
54592,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Villa Rosa|,180000.0,900.0,,3.0
54593,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,89000.0,41.0,2.0,1.0
54594,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,850000.0,2376.0,,7.0
54595,2014-09-02,apartment,|Uruguay|Punta del Este|,175000.0,73.0,,2.0
54596,2014-09-02,apartment,|Argentina|Capital Federal|Almagro|,155000.0,75.0,2.0,
54603,2014-09-02,apartment,|Argentina|Capital Federal|Caballito|,415000.0,196.0,4.0,
54604,2014-09-02,apartment,|Argentina|Capital Federal|Villa Crespo|,185000.0,69.0,3.0,
54607,2014-09-02,apartment,|Argentina|Capital Federal|Mataderos|,115000.0,69.0,,3.0
54608,2014-09-02,apartment,|Argentina|Capital Federal|Mataderos|,65000.0,62.0,2.0,2.0
54609,2014-09-02,apartment,|Uruguay|Montevideo|,90000.0,50.0,,3.0
54611,2014-09-02,house,|Uruguay|Montevideo|,245000.0,190.0,,4.0
54612,2014-09-02,house,|Uruguay|Montevideo|,240000.0,130.0,,3.0
54614,2014-09-02,house,|Uruguay|Montevideo|,360000.0,228.0,,4.0
54615,2014-09-02,apartment,|Uruguay|Montevideo|,70000.0,65.0,,3.0
54616,2014-09-02,apartment,|Uruguay|Montevideo|,140000.0,69.0,,3.0
54617,2014-09-02,apartment,|Uruguay|Montevideo|,123000.0,47.0,,2.0
54618,2014-09-02,apartment,|Uruguay|Montevideo|,40000.0,70.0,,3.0
54627,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,135000.0,472.0,,4.0
54664,2014-09-02,apartment,|Uruguay|Montevideo|,360000.0,150.0,,3.0
54665,2014-09-02,apartment,|Uruguay|Montevideo|,220000.0,125.0,,3.0
54667,2014-09-02,apartment,|Uruguay|Montevideo|,165000.0,59.0,,3.0
54668,2014-09-02,house,|Uruguay|Punta del Este|,450000.0,250.0,,
54670,2014-09-02,house,|Uruguay|Punta del Este|,2200000.0,400.0,,
54671,2014-09-02,house,|Uruguay|Punta del Este|,2000000.0,710.0,,
54672,2014-09-02,apartment,|Argentina|Capital Federal|Once|,120000.0,83.0,,4.0
54674,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,138000.0,76.0,,
54675,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,125000.0,103.0,,
54676,2014-09-02,apartment,|Argentina|Capital Federal|Villa Luro|,130000.0,66.0,,
54678,2014-09-02,PH,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,105000.0,56.0,,
54684,2014-09-02,apartment,|Argentina|Capital Federal|,42000.0,25.0,,1.0
54686,2014-09-02,house,|Argentina|Capital Federal|Parque Patricios|,350000.0,405.0,,6.0
54687,2014-09-02,apartment,|Argentina|Capital Federal|Nuñez|,119000.0,42.0,,
54688,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,189000.0,60.0,,
54689,2014-09-02,apartment,|Argentina|Capital Federal|Floresta|,145000.0,106.0,,
54690,2014-09-02,house,|Argentina|Capital Federal|,65000.0,225.0,,
54701,2014-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,220000.0,311.0,,
54703,2014-09-02,house,|Argentina|Buenos Aires Interior|Luján|,101166.38,150.0,,
54706,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,65000.0,41.0,,
54728,2014-09-02,house,|Argentina|Buenos Aires Interior|Lobos|,70000.0,165.0,,
54729,2014-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,49000.0,42.0,,
54730,2014-09-02,apartment,|Argentina|Capital Federal|Palermo|,120000.0,61.0,,
54755,2014-09-02,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,56000.0,55.0,,2.0
54756,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54757,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54758,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54759,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54760,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54764,2014-09-02,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,45000.0,209.0,,3.0
54770,2014-09-02,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,118000.0,97.0,,4.0
54774,2014-09-02,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,70000.0,283.0,,2.0
54776,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58000.0,36.0,,2.0
54778,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58900.0,30.0,,1.0
54779,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60900.0,30.0,,1.0
54780,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,75000.0,50.0,,3.0
54789,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,105000.0,50.0,,2.0
54790,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,69000.0,50.0,,2.0
54791,2014-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,75900.0,43.0,,2.0
54794,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,130000.0,70.0,3.0,3.0
54795,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,145000.0,140.0,,3.0
54796,2014-09-03,store,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,80000.0,63.0,,
54797,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,115000.0,75.0,1.0,2.0
54798,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,164000.0,760.0,,
54799,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,115000.0,71.0,1.0,2.0
54800,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,115000.0,69.0,2.0,2.0
54801,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,149440.13,79.0,1.0,3.0
54802,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,97000.0,74.0,6.0,3.0
54803,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,85000.0,55.0,3.0,
54804,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,85000.0,90.0,,3.0
54805,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,285000.0,616.0,,6.0
54806,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,115000.0,71.0,1.0,2.0
54807,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,115000.0,69.0,1.0,2.0
54808,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,80000.0,52.0,1.0,2.0
54809,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,80000.0,52.0,1.0,2.0
54810,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,154315.28,79.0,2.0,3.0
54811,2014-09-03,apartment,|Argentina|Capital Federal|Caballito|,84000.0,40.0,6.0,1.0
54812,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,150000.0,95.0,,3.0
54813,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,55000.0,60.0,,
54814,2014-09-03,store,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,75000.0,58.0,,
54816,2014-09-03,apartment,|Argentina|Capital Federal|Caballito|,80000.0,40.0,2.0,1.0
54817,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,85000.0,48.0,3.0,2.0
54818,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,80000.0,52.0,1.0,2.0
54819,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,80000.0,52.0,1.0,2.0
54821,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,72737.0,61.0,1.0,2.0
54822,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,140000.0,155.0,,4.0
54823,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,88000.0,47.0,2.0,2.0
54824,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,88000.0,47.0,1.0,2.0
54825,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,88000.0,47.0,2.0,2.0
54826,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,88000.0,47.0,1.0,2.0
54827,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,105000.0,124.0,,3.0
54828,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,87000.0,50.0,2.0,2.0
54829,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,85000.0,50.0,2.0,2.0
54830,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,89000.0,50.0,3.0,2.0
54831,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,83000.0,50.0,1.0,2.0
54832,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,85000.0,50.0,4.0,2.0
54833,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,89000.0,50.0,4.0,2.0
54834,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,300000.0,103.0,2.0,3.0
54835,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,411000.0,172.0,4.0,4.0
54836,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,200000.0,238.0,,4.0
54837,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,170000.0,193.0,,4.0
54838,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,385000.0,165.0,1.0,4.0
54839,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,380000.0,165.0,1.0,4.0
54840,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,370000.0,165.0,1.0,4.0
54841,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,250000.0,460.0,,6.0
54842,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Virreyes|,87000.0,75.0,,4.0
54843,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,95000.0,48.0,3.0,2.0
54844,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,80000.0,44.0,4.0,2.0
54845,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,380000.0,165.0,1.0,4.0
54846,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,95000.0,60.0,1.0,2.0
54847,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,446000.0,188.0,4.0,4.0
54848,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,175000.0,92.0,2.0,3.0
54849,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,273000.0,103.0,1.0,3.0
54850,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,299000.0,114.0,1.0,3.0
54851,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,150000.0,300.0,,5.0
54852,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,175000.0,142.0,,3.0
54853,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,69031.18,32.0,1.0,2.0
54854,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,160000.0,110.0,,3.0
54855,2014-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,150000.0,200.0,,4.0
54856,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,115000.0,82.0,5.0,4.0
54857,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,120000.0,165.0,2.0,3.0
54858,2014-09-03,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,500000.0,172.0,,
54859,2014-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,76737.0,64.0,1.0,2.0
