,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
44405,2013-09-01,apartment,|Argentina|Capital Federal|Recoleta|,680000.0,180.0,,5.0
44406,2013-09-01,apartment,|Argentina|Capital Federal|,145000.0,64.0,,1.0
44408,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,436722.0,39.0,,1.0
44409,2013-09-01,house,|Argentina|Capital Federal|,750000.0,20.0,,1.0
44410,2013-09-01,house,|Argentina|Buenos Aires Interior|Campana|,230000.0,20.0,,2.0
44411,2013-09-01,house,|Argentina|Buenos Aires Interior|Campana|,205000.0,20.0,,2.0
44412,2013-09-01,apartment,|Argentina|Capital Federal|,75000.0,38.0,2.0,1.0
44413,2013-09-01,apartment,|Argentina|Capital Federal|,73330.0,37.0,9.0,1.0
44414,2013-09-01,apartment,|Argentina|Capital Federal|,72600.0,44.0,3.0,1.0
44415,2013-09-01,apartment,|Argentina|Capital Federal|,61050.0,37.0,1.0,1.0
44416,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,68000.0,60.0,,1.0
44417,2013-09-01,house,|Argentina|Capital Federal|,958230.0,152.0,,4.0
44418,2013-09-01,apartment,|Argentina|Capital Federal|,61050.0,37.0,1.0,1.0
44419,2013-09-01,house,|Argentina|Capital Federal|,750000.0,20.0,,1.0
44420,2013-09-01,apartment,|Argentina|Capital Federal|,66000.0,40.0,1.0,1.0
44421,2013-09-01,house,|Argentina|Capital Federal|,317000.0,176.0,,4.0
44422,2013-09-01,PH,|Argentina|Capital Federal|,125000.0,20.0,,2.0
44423,2013-09-01,apartment,|Argentina|Santa Fe|Santa Fe|,480000.0,43.0,,1.0
44424,2013-09-01,apartment,|Argentina|Santa Fe|Santa Fe|,380000.0,42.0,,1.0
44425,2013-09-01,apartment,|Argentina|Santa Fe|Santa Fe|,380000.0,42.0,,1.0
44426,2013-09-01,apartment,|Argentina|Santa Fe|Santa Fe|,480000.0,43.0,,1.0
44427,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,139000.0,140.0,,2.0
44428,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,385000.0,115.0,,1.0
44429,2013-09-01,apartment,|Argentina|Capital Federal|,110000.0,51.0,,1.0
44430,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,350000.0,80.0,,2.0
44432,2013-09-01,apartment,|Argentina|Neuquén|Neuquén|,595000.0,92.0,,3.0
44434,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,760000.0,124.0,,2.0
44435,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,760000.0,124.0,,2.0
44436,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,139000.0,68.0,607.0,1.0
44437,2013-09-01,apartment,|Argentina|Capital Federal|,55000.0,29.0,,1.0
44438,2013-09-01,apartment,|Argentina|Capital Federal|,225000.0,93.0,,3.0
44439,2013-09-01,apartment,|Argentina|Capital Federal|,720000.0,374.0,5.0,4.0
44440,2013-09-01,apartment,|Argentina|Capital Federal|,155000.0,70.0,12.0,3.0
44441,2013-09-01,apartment,|Argentina|Capital Federal|,175000.0,101.0,,4.0
44442,2013-09-01,house,|Argentina|Santa Fe|Santa Fe|,900000.0,20.0,,2.0
44445,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,590000.0,49.0,,1.0
44448,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,95000.0,47.0,1.0,1.0
44449,2013-09-01,house,|Argentina|Córdoba|Córdoba|,1299000.0,217.0,,3.0
44450,2013-09-01,apartment,|Argentina|Córdoba|Córdoba|,699000.0,80.0,4.0,3.0
44451,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,235000.0,125.0,,3.0
44452,2013-09-01,apartment,|Argentina|Capital Federal|,180000.0,73.0,3.0,2.0
44453,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,105000.0,170.0,,5.0
44454,2013-09-01,apartment,|Argentina|Capital Federal|,85000.0,40.0,,1.0
44455,2013-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,78000.0,80.0,,2.0
44456,2013-09-01,apartment,|Argentina|Capital Federal|,90000.0,53.0,,2.0
44457,2013-09-01,apartment,|Argentina|Capital Federal|,210000.0,69.0,3.0,
44458,2013-09-01,apartment,|Argentina|Capital Federal|,103000.0,51.0,,1.0
44459,2013-09-01,apartment,|Argentina|Capital Federal|,240000.0,131.0,,2.0
44460,2013-09-01,PH,|Argentina|Capital Federal|,112000.0,68.0,,2.0
44461,2013-09-01,house,|Argentina|Capital Federal|,200000.0,20.0,,3.0
44463,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,780000.0,49.0,,1.0
44464,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,300000.0,135.0,4.0,
44465,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,650000.0,400.0,,3.0
44466,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,225000.0,205.0,,
44467,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,225000.0,205.0,,
44468,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,360000.0,360.0,,
44469,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,390000.0,189.0,,
44470,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,270000.0,220.0,,
44471,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,310000.0,257.0,,2.0
44472,2013-09-01,apartment,|Argentina|Capital Federal|Almagro|,150000.0,87.0,5.0,3.0
44473,2013-09-01,apartment,|Argentina|Capital Federal|Villa Crespo|,130000.0,63.0,4.0,2.0
44474,2013-09-01,apartment,|Argentina|Capital Federal|Colegiales|,161000.0,68.0,2.0,3.0
44476,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|La Tablada|,84000.0,250.0,,3.0
44477,2013-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,80000.0,50.0,,1.0
44479,2013-09-01,apartment,|Argentina|Córdoba|Punilla|,122785.6,40.0,,1.0
44480,2013-09-01,PH,|Argentina|Capital Federal|Flores|,79000.0,54.0,,1.0
44481,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,92000.0,55.0,,2.0
44482,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,53000.0,40.0,,
44483,2013-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,56000.0,65.0,,
44484,2013-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,59000.0,69.0,,
44485,2013-09-01,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,59000.0,60.0,,
44486,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,268000.0,210.0,2.0,3.0
44487,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,380000.0,240.0,2.0,4.0
44488,2013-09-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,68000.0,50.0,,
44489,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,120000.0,170.0,,3.0
44490,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,160000.0,160.0,2.0,2.0
44491,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|,189000.0,155.0,1.0,3.0
44492,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,225000.0,170.0,2.0,3.0
44493,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|,225000.0,155.0,1.0,3.0
44494,2013-09-01,house,|Argentina|Buenos Aires Interior|Berisso|Villa Nueva|,238000.0,206.0,2.0,3.0
44495,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,260000.0,270.0,2.0,3.0
44496,2013-09-01,house,|Argentina|Buenos Aires Interior|Berisso|Villa Nueva|,270000.0,220.0,2.0,4.0
44497,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,480000.0,315.0,2.0,4.0
44498,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,620000.0,403.0,3.0,4.0
44499,2013-09-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,750000.0,450.0,2.0,3.0
44500,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,470000.0,483.0,,
44501,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,122560.72,62.0,,3.0
44502,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,69412.27,33.0,,1.0
44503,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,115000.0,45.0,,2.0
44504,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Villa Sarmiento|,135000.0,110.0,,
44506,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,77000.0,65.0,,3.0
44507,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Madero|,130000.0,250.0,,
44508,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,330000.0,240.0,,
44509,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|San Carlos|,85000.0,120.0,,
44510,2013-09-02,house,|Argentina|Santa Fe|Santa Fe|,500000.0,72.0,,2.0
44511,2013-09-02,apartment,|Argentina|Capital Federal|,121850.0,39.0,3.0,1.0
44512,2013-09-02,house,|Argentina|Buenos Aires Interior|Campana|,230000.0,20.0,,2.0
44513,2013-09-02,apartment,|Argentina|Capital Federal|,149980.0,49.0,7.0,1.0
44514,2013-09-02,apartment,|Argentina|Capital Federal|,124850.0,39.0,3.0,1.0
44515,2013-09-02,apartment,|Argentina|Capital Federal|,239500.0,81.0,8.0,1.0
44516,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,436772.0,39.0,,1.0
44517,2013-09-02,apartment,|Argentina|Capital Federal|,69960.0,44.0,2.0,1.0
44518,2013-09-02,apartment,|Argentina|Capital Federal|,118850.0,39.0,2.0,1.0
44519,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,801675.0,74.0,,1.0
44520,2013-09-02,apartment,|Argentina|Capital Federal|,997000.0,347.0,10.0,6.0
44521,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,115000.0,20.0,,3.0
44522,2013-09-02,apartment,|Argentina|Capital Federal|,99100.0,54.0,,1.0
44523,2013-09-02,apartment,|Argentina|Capital Federal|,79200.0,42.0,,1.0
44524,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,280000.0,320.0,,3.0
44525,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,185000.0,162.0,,2.0
44526,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,58000.0,58.0,,1.0
44527,2013-09-02,apartment,|Argentina|Capital Federal|,601100.0,25.0,,1.0
44528,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,125000.0,88.0,,2.0
44529,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,75000.0,48.0,,1.0
44530,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,491000.0,39.0,,1.0
44531,2013-09-02,apartment,|Argentina|Capital Federal|,1092100.0,50.0,,1.0
44532,2013-09-02,apartment,|Argentina|Capital Federal|,532000.0,34.0,,1.0
44533,2013-09-02,house,|Argentina|Capital Federal|,175000.0,120.0,,4.0
44534,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,110000.0,160.0,,3.0
44535,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,52000.0,63.0,,1.0
44536,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,115000.0,158.0,,4.0
44537,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,225000.0,190.0,,3.0
44538,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,46000.0,42.0,,1.0
44539,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,150000.0,20.0,,
44540,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,98000.0,65.0,,1.0
44543,2013-09-02,apartment,|Argentina|Mendoza|Mendoza|,515000.0,300.0,,2.0
44545,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,35000.0,70.0,,2.0
44546,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,118000.0,85.0,9.0,2.0
44547,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,165000.0,90.0,,3.0
44548,2013-09-02,apartment,|Argentina|Neuquén|Neuquén|,495000.0,57.0,,1.0
44549,2013-09-02,apartment,|Argentina|Capital Federal|,179000.0,97.0,,3.0
44550,2013-09-02,apartment,|Argentina|Capital Federal|,80000.0,47.0,3.0,1.0
44551,2013-09-02,house,|Argentina|Santa Fe|Santa Fe|,470000.0,164.0,,4.0
44552,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,69000.0,55.0,,1.0
44553,2013-09-02,house,|Argentina|Córdoba|Córdoba|,245000.0,50.0,,2.0
44554,2013-09-02,PH,|Argentina|Córdoba|Córdoba|,450000.0,20.0,,3.0
44555,2013-09-02,house,|Argentina|Córdoba|Córdoba|,998500.0,223.0,,2.0
44556,2013-09-02,apartment,|Argentina|Capital Federal|,97500.0,55.0,2.0,1.0
44557,2013-09-02,PH,|Argentina|Capital Federal|,80000.0,45.0,1.0,1.0
44558,2013-09-02,apartment,|Argentina|Buenos Aires Interior|General Pueyrredón|,60000.0,44.0,,1.0
44561,2013-09-02,apartment,|Argentina|Buenos Aires Interior|General Pueyrredón|,95000.0,72.0,4.0,1.0
44562,2013-09-02,PH,|Argentina|Capital Federal|,85000.0,52.0,1.0,1.0
44563,2013-09-02,apartment,|Argentina|Capital Federal|,128000.0,54.0,9.0,1.0
44564,2013-09-02,apartment,|Argentina|Capital Federal|,100000.0,58.0,5.0,2.0
44565,2013-09-02,apartment,|Argentina|Capital Federal|,493000.0,130.0,,2.0
44566,2013-09-02,apartment,|Argentina|Capital Federal|,352000.0,112.0,,2.0
44567,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,325000.0,180.0,,4.0
44568,2013-09-02,apartment,|Argentina|Santa Fe|Santa Fe|,1300000.0,146.0,1.0,1.0
44571,2013-09-02,house,|Argentina|Capital Federal|,165000.0,180.0,,3.0
44573,2013-09-02,apartment,|Argentina|Capital Federal|,105000.0,35.0,,1.0
44574,2013-09-02,apartment,|Argentina|Capital Federal|,104000.0,35.0,,1.0
44575,2013-09-02,apartment,|Argentina|Capital Federal|,81500.0,32.0,,1.0
44576,2013-09-02,apartment,|Argentina|Capital Federal|,77500.0,32.0,,1.0
44577,2013-09-02,apartment,|Argentina|Capital Federal|,99000.0,40.0,,1.0
44578,2013-09-02,apartment,|Argentina|Capital Federal|,125000.0,50.0,,1.0
44579,2013-09-02,apartment,|Argentina|Capital Federal|,221000.0,86.0,,2.0
44580,2013-09-02,apartment,|Argentina|Capital Federal|,119000.0,40.0,,1.0
44581,2013-09-02,apartment,|Argentina|Capital Federal|,159000.0,60.0,,2.0
44582,2013-09-02,apartment,|Argentina|Capital Federal|,135000.0,51.0,,1.0
44583,2013-09-02,apartment,|Argentina|Capital Federal|,58500.0,31.0,,1.0
44584,2013-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,210000.0,165.0,,4.0
44585,2013-09-02,apartment,|Argentina|Misiones|,186000.0,52.0,2.0,3.0
44587,2013-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar de Ajó|,43000.0,37.0,,
44589,2013-09-02,apartment,|Argentina|Capital Federal|San Telmo|,240000.0,83.0,,1.0
44590,2013-09-02,apartment,|Argentina|Capital Federal|Centro / Microcentro|,385000.0,212.0,,6.0
44591,2013-09-02,apartment,|Argentina|Capital Federal|Belgrano|,240000.0,80.0,,2.0
44593,2013-09-02,apartment,|Argentina|Capital Federal|Nuñez|,259000.0,84.0,,2.0
44595,2013-09-02,apartment,|Argentina|Capital Federal|Villa Devoto|,280652.8,72.0,3.0,3.0
44596,2013-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,97000.0,76.0,,2.0
44600,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,375000.0,217.0,,4.0
44603,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,580000.0,90.0,16.0,4.0
44604,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,270000.0,75.0,4.0,3.0
44608,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,150000.0,50.0,5.0,2.0
44609,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,1200000.0,702.0,,5.0
44612,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,630000.0,180.0,,4.0
44614,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,1100000.0,180.0,,5.0
44615,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,650000.0,280.0,,5.0
44617,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,995000.0,300.0,,4.0
44619,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,200000.0,90.0,,3.0
44620,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,530000.0,100.0,8.0,3.0
44621,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,750000.0,492.0,,5.0
44622,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,650000.0,400.0,,5.0
44626,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,800000.0,386.0,,5.0
44627,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,2400000.0,640.0,,5.0
44631,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,550000.0,250.0,,5.0
44632,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,450000.0,159.0,8.0,4.0
44634,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,420000.0,181.0,5.0,4.0
44635,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,450000.0,99.0,19.0,3.0
44638,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,425000.0,90.0,,3.0
44639,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,850000.0,411.0,,3.0
44640,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,225000.0,59.0,13.0,2.0
44641,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,375000.0,260.0,,5.0
44642,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,320000.0,160.0,,4.0
44646,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,450000.0,159.0,2.0,4.0
44648,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,1000000.0,350.0,,4.0
44649,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,240000.0,78.0,,2.0
44650,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,780000.0,298.0,5.0,5.0
44651,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,250000.0,150.0,,5.0
44652,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,310000.0,78.0,7.0,2.0
44654,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,259000.0,73.0,3.0,2.0
44655,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,310000.0,99.0,3.0,3.0
44656,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,350000.0,99.0,3.0,3.0
44657,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,259000.0,73.0,3.0,2.0
44658,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,275000.0,78.0,3.0,2.0
44659,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,208000.0,59.0,3.0,2.0
44660,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,250000.0,73.0,,2.0
44662,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,275000.0,59.0,,2.0
44663,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,770000.0,176.0,13.0,4.0
44665,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,1250000.0,324.0,6.0,5.0
44667,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,290000.0,90.0,3.0,3.0
44669,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,500000.0,158.0,5.0,3.0
44670,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,175000.0,74.0,,3.0
44674,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,440000.0,117.0,,3.0
44675,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,1350000.0,352.0,17.0,4.0
44676,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,290000.0,92.0,7.0,3.0
44678,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,645000.0,133.0,5.0,4.0
44679,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,395000.0,143.0,,3.0
44680,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,695000.0,172.0,11.0,3.0
44681,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,480000.0,150.0,8.0,4.0
44685,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,248000.0,180.0,,4.0
44686,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,320000.0,77.0,9.0,3.0
44687,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,350000.0,80.0,4.0,3.0
44689,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,359100.0,88.0,2.0,3.0
44690,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,430000.0,150.0,,4.0
44692,2013-09-02,apartment,|Argentina|Capital Federal|Nuñez|,96000.0,35.0,,1.0
44695,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,550000.0,230.0,,4.0
44698,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,493502.0,92.0,1.0,3.0
44699,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,135000.0,100.0,,4.0
44700,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,265000.0,70.0,2.0,3.0
44702,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,270000.0,59.0,8.0,2.0
44703,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,255000.0,55.0,4.0,3.0
44704,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,320000.0,132.0,,3.0
44708,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,550000.0,150.0,13.0,4.0
44710,2013-09-02,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,42000.0,60.0,,
44711,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,130000.0,40.0,3.0,2.0
44712,2013-09-02,house,|Argentina|Tucumán|Soldado Maldonado|,1800000.0,600.0,,5.0
44745,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,900000.0,107.0,3.0,4.0
44782,2013-09-02,apartment,|Argentina|Tucumán|Soldado Maldonado|,555000.0,107.0,,4.0
