,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
20315,2016-09-02,house,|Argentina|Córdoba|Villa Carlos Paz|,2000000.0,2500.0,,10.0
20317,2016-09-02,house,|Argentina|Córdoba|Villa Carlos Paz|,450000.0,1590.0,,10.0
20318,2016-09-02,house,|Argentina|Córdoba|Villa Carlos Paz|,120000.0,705.0,,3.0
20321,2016-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,82000.0,31.0,,2.0
20327,2016-09-02,store,|Argentina|Capital Federal|Villa del Parque|,135000.0,125.0,,
20328,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Barrio cerrado Santa Ana|,460000.0,274.0,,
20330,2016-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,78000.0,40.0,,2.0
20331,2016-09-02,apartment,|Argentina|Capital Federal|Constitución|,60000.0,43.0,,2.0
20333,2016-09-02,apartment,|Argentina|Capital Federal|Villa Crespo|,128000.0,78.0,1.0,2.0
20334,2016-09-02,apartment,|Argentina|Capital Federal|Congreso|,85000.0,50.0,2.0,2.0
20335,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|La Reja|,62000.0,400.0,,
20336,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|La Reja|,145000.0,900.0,,7.0
20337,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,380000.0,188.0,,4.0
20338,2016-09-02,apartment,|Argentina|Capital Federal|Flores|,175000.0,80.0,,3.0
20339,2016-09-02,house,|Argentina|Buenos Aires Interior|Luján|,300000.0,0.0,,
20340,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,440000.0,270.0,,5.0
20341,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,150000.0,0.0,,4.0
20342,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,235000.0,0.0,,5.0
20343,2016-09-02,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60000.0,100.0,,3.0
20344,2016-09-02,house,|Argentina|Entre Ríos|Colón|,188970.42,0.0,,7.0
20345,2016-09-02,apartment,|Argentina|Capital Federal|Colegiales|,79000.0,32.0,,1.0
20346,2016-09-02,apartment,|Argentina|Capital Federal|Villa Crespo|,142900.0,49.0,,2.0
20347,2016-09-02,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,255000.0,125.0,,5.0
20348,2016-09-02,apartment,|Argentina|Capital Federal|Palermo|,128000.0,50.0,,2.0
20349,2016-09-02,apartment,|Argentina|Capital Federal|Palermo|,179000.0,51.0,,2.0
20350,2016-09-02,house,|Argentina|Entre Ríos|Colón|,210000.0,0.0,,8.0
20351,2016-09-02,apartment,|Argentina|Capital Federal|Palermo|,105000.0,36.0,,1.0
20352,2016-09-02,apartment,|Argentina|Córdoba|,50392.11,0.0,,
20353,2016-09-02,apartment,|Argentina|Capital Federal|Floresta|,157000.0,90.0,,3.0
20354,2016-09-02,apartment,|Argentina|Capital Federal|Floresta|,121000.0,70.0,,2.0
20355,2016-09-02,apartment,|Argentina|Capital Federal|Floresta|,123000.0,70.0,,2.0
20356,2016-09-02,apartment,|Argentina|Capital Federal|Floresta|,125000.0,70.0,,2.0
20357,2016-09-02,apartment,|Argentina|Capital Federal|Floresta|,129000.0,70.0,,2.0
20358,2016-09-02,apartment,|Argentina|Capital Federal|Floresta|,122000.0,70.0,,2.0
20360,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,300000.0,0.0,,4.0
20361,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|San Vicente|,285000.0,0.0,,5.0
20362,2016-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,164000.0,0.0,,2.0
20363,2016-09-02,apartment,|Argentina|Capital Federal|Belgrano|,205000.0,54.0,,2.0
20365,2016-09-02,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,140000.0,53.0,,3.0
20366,2016-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Plaza Colón|,119800.0,50.0,,
20367,2016-09-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Plaza Colón|,61800.0,25.0,,
20369,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,550000.0,300.0,,
20370,2016-09-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,840000.0,859.0,,
20371,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,93000.0,50.0,1.0,
20373,2016-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,620000.0,550.0,,
20374,2016-09-03,apartment,|Argentina|Capital Federal|,145000.0,65.0,1.0,
20375,2016-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,1300000.0,1258.0,,
20376,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,95000.0,50.0,3.0,
20377,2016-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,470000.0,1330.0,,
20378,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,120000.0,47.0,,
20379,2016-09-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,150000.0,250.0,,
20380,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,115960.0,59.0,,
20381,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,64660.0,34.0,,
20382,2016-09-03,apartment,|Argentina|Capital Federal|Flores|,175000.0,80.0,,
20383,2016-09-03,apartment,|Argentina|Capital Federal|Monte Castro|,235000.0,170.0,,
20387,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,132620.0,34.0,,
20388,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,157000.0,55.0,,
20389,2016-09-03,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,125000.0,170.0,,
20390,2016-09-03,apartment,|Argentina|Capital Federal|Belgrano|,130000.0,70.0,,
20391,2016-09-03,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,95000.0,95.0,,
20392,2016-09-03,apartment,|Argentina|Capital Federal|Puerto Madero|,590000.0,81.0,,
20393,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,130000.0,200.0,,
20394,2016-09-03,house,|Argentina|Córdoba|,112721.92,252.0,,
20395,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,250000.0,1100.0,,
20399,2016-09-03,apartment,|Argentina|Buenos Aires Interior|Bahía Blanca|,60000.0,26.0,,
20400,2016-09-03,house,|Argentina|Río Negro|General Roca|,200000.0,200.0,,
20407,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58000.0,25.0,,1.0
20409,2016-09-03,apartment,|Argentina|Capital Federal|Retiro|,158000.0,77.0,,3.0
20411,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,86900.0,55.0,,2.0
20426,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,179000.0,75.0,,3.0
20428,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,68000.0,35.0,,1.0
20433,2016-09-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,450000.0,255.0,,6.0
20434,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,240000.0,175.0,,5.0
20436,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,139000.0,59.0,,2.0
20437,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,29000.0,32.0,,1.0
20440,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,110000.0,55.0,,2.0
20447,2016-09-03,apartment,|Argentina|Capital Federal|Colegiales|,94900.0,39.0,,1.0
20448,2016-09-03,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,600000.0,275.0,,
20449,2016-09-03,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,135000.0,125.0,,4.0
20450,2016-09-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,130000.0,192.0,,5.0
20451,2016-09-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Boulogne Sur Mer|,190000.0,174.0,,4.0
20452,2016-09-03,apartment,|Argentina|Capital Federal|San Cristobal|,75000.0,0.0,,1.0
20453,2016-09-03,apartment,|Argentina|Capital Federal|San Nicolás|,75000.0,28.0,,2.0
20454,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Canning|,125000.0,0.0,,3.0
20455,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Canning|,105000.0,0.0,,2.0
20456,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,85000.0,0.0,,1.0
20457,2016-09-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Brickland|,350000.0,350.0,,5.0
20468,2016-09-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,55000.0,85.0,,
20471,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,160000.0,65.0,,2.0
20472,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,160000.0,65.0,,2.0
20473,2016-09-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,149000.0,72.0,,2.0
20474,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,158000.0,80.0,,2.0
20475,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Los Alisos|,158000.0,80.0,,2.0
20476,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,158000.0,80.0,,2.0
20477,2016-09-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,711000.0,165.0,15.0,
