,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
61927,2014-12-01,apartment,|Argentina|Capital Federal|Villa Crespo|,95000.0,62.0,,2.0
61928,2014-12-01,apartment,|Argentina|Capital Federal|Almagro|,69000.0,33.0,4.0,2.0
61929,2014-12-01,apartment,|Argentina|Capital Federal|Parque Centenario|,95000.0,62.0,,2.0
61930,2014-12-01,house,|Argentina|Capital Federal|Floresta|,80000.0,74.0,,2.0
61931,2014-12-01,house,|Argentina|Capital Federal|Paternal|,210000.0,371.0,6.0,6.0
61932,2014-12-01,apartment,|Argentina|Capital Federal|Almagro|,95000.0,62.0,,2.0
61933,2014-12-01,house,|Argentina|Capital Federal|Paternal|,270000.0,230.0,,4.0
61934,2014-12-01,apartment,|Argentina|Capital Federal|Once|,79000.0,46.0,4.0,2.0
61935,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,69000.0,38.0,3.0,1.0
61936,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,330000.0,250.0,,
61942,2014-12-01,store,|Argentina|Capital Federal|Pompeya|,350000.0,175.0,,
61943,2014-12-01,apartment,|Argentina|Capital Federal|Constitución|,80000.0,55.0,11.0,3.0
61944,2014-12-01,apartment,|Argentina|Capital Federal|Recoleta|,210000.0,90.0,7.0,3.0
61945,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|,130000.0,750.0,,4.0
61946,2014-12-01,store,|Argentina|Capital Federal|Barrio Norte|,140000.0,48.0,,
61947,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,73742.85,39.0,,1.0
61948,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|,150000.0,250.0,,5.0
61949,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,257000.0,740.0,,
61950,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,200000.0,94.0,,
61951,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|La Pilarica|,270000.0,850.0,,
61952,2014-12-01,house,|Argentina|Misiones|Posadas|,46820.86,258.0,,
61953,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,120000.0,258.0,,3.0
61955,2014-12-01,store,|Argentina|Capital Federal|Palermo|,360000.0,180.0,,
61956,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,112018.91,53.0,5.0,2.0
61957,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,75000.0,55.0,,
61958,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,92000.0,60.0,5.0,
61959,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Presidente Perón|,135000.0,750.0,,4.0
61960,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,85000.0,45.0,1.0,2.0
61961,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,110000.0,180.0,,3.0
61962,2014-12-01,store,|Argentina|Capital Federal|Centro / Microcentro|,70000.0,30.0,,
61963,2014-12-01,store,|Argentina|Capital Federal|Barrio Norte|,140000.0,35.0,,
61965,2014-12-01,apartment,|Argentina|Misiones|Puerto Iguazú|,103275.93,25.0,,
61966,2014-12-01,apartment,|Argentina|Misiones|Puerto Iguazú|,96503.76,25.0,,
61967,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,175000.0,165.0,,4.0
61968,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,68000.0,200.0,,3.0
61969,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,120000.0,48.0,2.0,2.0
61971,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,230000.0,330.0,,4.0
61974,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,175600.0,206.0,,
61975,2014-12-01,apartment,|Argentina|Misiones|Puerto Iguazú|,99889.85,25.0,,
61976,2014-12-01,apartment,|Argentina|Misiones|Puerto Iguazú|,99889.85,25.0,,
61977,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Valentín Alsina|,380000.0,600.0,,5.0
61979,2014-12-01,store,|Argentina|Capital Federal|Recoleta|,1100000.0,445.0,,
61984,2014-12-01,apartment,|Argentina|Capital Federal|Saavedra|,110000.0,59.0,6.0,3.0
61985,2014-12-01,apartment,|Argentina|Capital Federal|Saavedra|,105000.0,71.0,,3.0
61986,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,115000.0,160.0,,
61987,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,580000.0,380.0,,
61988,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,181900.0,202.0,,
61989,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,490000.0,370.0,,
61992,2014-12-01,apartment,|Argentina|Capital Federal|Villa Urquiza|,110000.0,46.0,6.0,2.0
61993,2014-12-01,apartment,|Argentina|Capital Federal|San Nicolás|,138000.0,82.0,2.0,3.0
61994,2014-12-01,apartment,|Argentina|Capital Federal|Recoleta|,150000.0,47.0,13.0,2.0
61995,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,680000.0,380.0,,
61996,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,275000.0,220.0,,
61997,2014-12-01,apartment,|Argentina|Misiones|Puerto Iguazú|,96503.76,25.0,,
62000,2014-12-01,apartment,|Argentina|Misiones|Posadas|,553010.81,290.0,19.0,
62002,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,550000.0,320.0,,
62003,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,162500.0,158.0,,
62006,2014-12-01,store,|Argentina|Capital Federal|Puerto Madero|,900000.0,215.0,,
62007,2014-12-01,store,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,340000.0,169.0,,
62008,2014-12-01,apartment,|Argentina|Capital Federal|Barrio Norte|,680000.0,256.0,6.0,5.0
62009,2014-12-01,house,|Argentina|Misiones|Posadas|,76083.9,90.0,,
62011,2014-12-01,store,|Argentina|Buenos Aires Costa Atlántica|San Bernardo|,80000.0,50.0,,
62016,2014-12-01,store,|Argentina|Capital Federal|Recoleta|,750000.0,164.0,,
62017,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|,195000.0,85.0,4.0,3.0
62018,2014-12-01,store,|Argentina|Capital Federal|Barrio Norte|,145000.0,30.0,,
62019,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,300000.0,210.0,,
62020,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,730000.0,480.0,,
62021,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,130000.0,70.0,3.0,3.0
62022,2014-12-01,apartment,|Argentina|Capital Federal|Recoleta|,270000.0,100.0,,1.0
62024,2014-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Santa Teresita|,70000.0,72.0,,
62025,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,350000.0,917.0,,2.0
62026,2014-12-01,apartment,|Argentina|Capital Federal|Recoleta|,310000.0,98.0,2.0,3.0
62030,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,73353.07,57.0,1.0,2.0
62031,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,96500.0,42.0,9.0,2.0
62032,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,81000.0,37.0,8.0,1.0
62033,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,95000.0,42.0,8.0,2.0
62034,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,85000.0,42.0,2.0,2.0
62035,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,93500.0,42.0,7.0,2.0
62036,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,195136.0,99.0,13.0,2.0
62039,2014-12-01,apartment,|Argentina|Capital Federal|Mataderos|,140000.0,76.0,1.0,3.0
62040,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,133655.0,49.0,13.0,2.0
62041,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,90700.0,36.0,12.0,1.0
62042,2014-12-01,apartment,|Argentina|Capital Federal|Parque Chacabuco|,135000.0,126.0,,3.0
62044,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,150000.0,80.0,,
62051,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,83000.0,37.0,9.0,1.0
62052,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,152167.8,104.0,10.0,
62053,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,96153.66,66.0,7.0,2.0
62054,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Haras Santa Maria|,220000.0,710.0,,
62055,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,93500.0,42.0,7.0,2.0
62057,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,235000.0,177.0,,
62063,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,149000.0,56.0,1.0,2.0
62064,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Chico|,390000.0,116.0,5.0,4.0
62065,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,102116.3,73.0,4.0,2.0
62066,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,153216.59,109.0,1.0,
62067,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,210000.0,194.0,,
62068,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,69271.46,54.0,5.0,2.0
62069,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,74228.62,58.0,4.0,2.0
62074,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,69013.95,54.0,5.0,2.0
62075,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,270000.0,240.0,,
62076,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,220000.0,190.0,,
62077,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,66826.0,24.0,12.0,1.0
62078,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,175000.0,130.0,,
62079,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,195136.0,99.0,13.0,2.0
62081,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,152167.8,104.0,1.0,
62083,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,60000.0,40.0,4.0,
62084,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,89000.0,60.0,6.0,2.0
62085,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,104391.79,74.0,1.0,2.0
62086,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,91595.65,65.0,1.0,2.0
62088,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,73958.23,57.0,1.0,2.0
62089,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,153216.59,109.0,1.0,
62090,2014-12-01,house,|Argentina|Tucumán|San Miguel de Tucumán|,327746.04,360.0,,3.0
62091,2014-12-01,store,|Argentina|Tucumán|San Miguel de Tucumán|,175578.23,160.0,,
62092,2014-12-01,apartment,|Argentina|Capital Federal|Retiro|,1000000.0,326.0,8.0,6.0
62093,2014-12-01,apartment,|Argentina|Capital Federal|Villa Luro|,68000.0,35.0,5.0,2.0
62094,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,64231.0,24.0,10.0,1.0
62095,2014-12-01,apartment,|Argentina|Capital Federal|Flores|,53000.0,30.0,3.0,2.0
62099,2014-12-01,apartment,|Argentina|Capital Federal|Mataderos|,385000.0,190.0,3.0,4.0
62100,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,129000.0,52.0,12.0,2.0
62101,2014-12-01,apartment,|Argentina|Capital Federal|Retiro|,1250000.0,326.0,8.0,6.0
62102,2014-12-01,apartment,|Argentina|Capital Federal|Nuñez|,103000.0,40.0,5.0,1.0
62103,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,89500.0,35.0,11.0,1.0
62104,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,240000.0,240.0,,3.0
62105,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,84500.0,42.0,1.0,2.0
62106,2014-12-01,apartment,|Argentina|Capital Federal|Boedo|,139000.0,59.0,1.0,
62107,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,270000.0,70.0,7.0,
62108,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,193136.06,90.0,6.0,
62109,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,510000.0,115.0,14.0,
62110,2014-12-01,house,|Argentina|Buenos Aires Interior|Mercedes|Mercedes|,270000.0,960.0,,
62111,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|,85000.0,32.0,1.0,
62112,2014-12-01,apartment,|Argentina|Capital Federal|Recoleta|,230000.0,105.0,7.0,4.0
62113,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,144114.61,103.0,5.0,
62114,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,94432.99,67.0,5.0,2.0
62116,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|,130000.0,64.0,,2.0
62117,2014-12-01,apartment,|Argentina|Capital Federal|Once|,140000.0,88.0,,4.0
62118,2014-12-01,apartment,|Argentina|Capital Federal|Congreso|,108000.0,77.0,2.0,
62119,2014-12-01,apartment,|Argentina|Capital Federal|Villa Urquiza|,240000.0,112.0,2.0,
62120,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,90500.0,35.0,12.0,1.0
62121,2014-12-01,apartment,|Argentina|Capital Federal|Villa Crespo|,96000.0,61.0,2.0,
62122,2014-12-01,store,|Argentina|Capital Federal|San Telmo|,450000.0,694.0,,
62123,2014-12-01,house,|Argentina|Capital Federal|Mataderos|,405000.0,667.0,,7.0
62124,2014-12-01,house,|Argentina|Capital Federal|Floresta|,379000.0,370.0,,5.0
62125,2014-12-01,house,|Argentina|Capital Federal|Parque Chacabuco|,250000.0,690.0,,6.0
62126,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,102000.0,52.0,1.0,2.0
62127,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,95000.0,46.0,11.0,
62128,2014-12-01,apartment,|Argentina|Capital Federal|Monserrat|,78000.0,56.0,2.0,
62129,2014-12-01,apartment,|Argentina|Capital Federal|Parque Chacabuco|,92000.0,95.0,,
62130,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|,115000.0,40.0,6.0,
62131,2014-12-01,apartment,|Argentina|Capital Federal|Mataderos|,103000.0,62.0,,3.0
62133,2014-12-01,apartment,|Argentina|Capital Federal|Liniers|,130000.0,92.0,1.0,
62134,2014-12-01,store,|Argentina|Capital Federal|Villa Crespo|,200000.0,300.0,,
62135,2014-12-01,apartment,|Argentina|Tucumán|San Miguel de Tucumán|,112847.64,80.0,4.0,2.0
62136,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,64231.0,24.0,10.0,1.0
62137,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,62972.0,24.0,9.0,1.0
62138,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,61737.0,24.0,8.0,1.0
62139,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,114761.0,52.0,5.0,2.0
62140,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,53746.0,25.0,1.0,1.0
62141,2014-12-01,apartment,|Argentina|Capital Federal|Almagro|,94000.0,50.0,2.0,
62142,2014-12-01,apartment,|Argentina|Capital Federal|Once|,150000.0,120.0,1.0,4.0
62143,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,129000.0,64.0,3.0,
62144,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,267310.0,146.0,13.0,3.0
62145,2014-12-01,apartment,|Argentina|Capital Federal|Barracas|,85000.0,75.0,,3.0
62146,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,65516.0,24.0,11.0,1.0
62147,2014-12-01,house,|Argentina|Capital Federal|Mataderos|,155000.0,140.0,,4.0
62148,2014-12-01,apartment,|Argentina|Capital Federal|Boca|,110000.0,88.0,,3.0
62150,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,83000.0,52.0,8.0,2.0
62151,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Jose Leon Suarez|,65000.0,89.0,,3.0
62153,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,73978.0,35.0,1.0,1.0
62154,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,117000.0,79.0,,2.0
62155,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,135000.0,116.0,,4.0
62156,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|San Fernando|,220000.0,300.0,,4.0
62157,2014-12-01,apartment,|Argentina|Capital Federal|Palermo|,165000.0,88.0,7.0,
62158,2014-12-01,apartment,|Argentina|Capital Federal|Barracas|,110000.0,47.0,,
62160,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,60000.0,49.0,2.0,2.0
62161,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,69000.0,51.0,1.0,2.0
62163,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,69000.0,51.0,3.0,2.0
62164,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,69000.0,51.0,2.0,2.0
62166,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,60000.0,49.0,2.0,2.0
62167,2014-12-01,apartment,|Argentina|Capital Federal|Nuñez|,229000.0,134.0,14.0,2.0
62168,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,62972.0,24.0,9.0,1.0
62178,2014-12-01,apartment,|Argentina|Capital Federal|Villa Devoto|,107000.0,46.0,2.0,2.0
62179,2014-12-01,apartment,|Argentina|Capital Federal|Villa del Parque|,60000.0,30.0,,1.0
62180,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,66826.0,24.0,12.0,1.0
62183,2014-12-01,apartment,|Argentina|Capital Federal|Villa Crespo|,69000.0,38.0,2.0,2.0
62185,2014-12-01,apartment,|Argentina|Capital Federal|Villa Pueyrredón|,68000.0,38.0,,2.0
62200,2014-12-01,apartment,|Argentina|Capital Federal|Nuñez|,347000.0,203.0,14.0,3.0
62201,2014-12-01,apartment,|Argentina|Capital Federal|Nuñez|,282000.0,99.0,2.0,4.0
62202,2014-12-01,apartment,|Argentina|Capital Federal|Nuñez|,160000.0,61.0,6.0,2.0
62208,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,87789.11,52.0,,2.0
62209,2014-12-01,apartment,|Argentina|Capital Federal|Once|,175000.0,91.0,,5.0
62211,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,115000.0,35.0,7.0,1.0
62212,2014-12-01,apartment,|Argentina|Capital Federal|Puerto Madero|,890000.0,187.0,5.0,3.0
62214,2014-12-01,store,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,685000.0,127.0,,
62215,2014-12-01,apartment,|Argentina|Capital Federal|Barrio Norte|,270000.0,100.0,3.0,4.0
62217,2014-12-01,apartment,|Argentina|Capital Federal|Nuñez|,121000.0,50.0,5.0,2.0
62218,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,100000.0,145.0,,3.0
62219,2014-12-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,94000.0,48.0,,2.0
62222,2014-12-01,apartment,|Argentina|Capital Federal|Once|,69000.0,34.0,5.0,2.0
62223,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,65516.0,24.0,11.0,1.0
62224,2014-12-01,apartment,|Argentina|Capital Federal|Caballito|,128500.0,69.0,19.0,
62225,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,80000.0,75.0,,2.0
62226,2014-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,50000.0,283.0,,4.0
62227,2014-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,30000.0,300.0,,1.0
62228,2014-12-01,house,|Argentina|Capital Federal|Villa Devoto|,377000.0,390.0,,4.0
62229,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,158000.0,85.0,,3.0
62230,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,79900.0,41.0,,1.0
62231,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,74500.0,41.0,,1.0
62232,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,76000.0,41.0,,1.0
62233,2014-12-01,apartment,|Argentina|Capital Federal|Villa Urquiza|,84000.0,47.0,,2.0
62234,2014-12-01,apartment,|Argentina|Capital Federal|Villa Urquiza|,84000.0,47.0,,2.0
62235,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,220000.0,123.0,,4.0
62236,2014-12-01,apartment,|Argentina|Capital Federal|Parque Chacabuco|,128000.0,114.0,,4.0
62237,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,80000.0,41.0,,1.0
62238,2014-12-01,apartment,|Argentina|Capital Federal|Almagro|,63000.0,40.0,,2.0
62239,2014-12-01,house,|Argentina|Capital Federal|Nuñez|,660000.0,335.0,,4.0
62240,2014-12-01,apartment,|Argentina|Capital Federal|Belgrano|,119000.0,86.0,,1.0
62241,2014-12-01,house,|Argentina|Capital Federal|Floresta|,170000.0,170.0,,3.0
62245,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,61500.0,34.0,,2.0
62246,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,61500.0,36.0,,2.0
62247,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,89000.0,39.0,,2.0
62248,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,78900.0,42.0,,2.0
62249,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,95000.0,40.0,,2.0
62250,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,170000.0,154.0,,4.0
62265,2014-12-01,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,120000.0,138.0,,3.0
62267,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,79000.0,50.0,,3.0
62270,2014-12-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,45000.0,1000.0,,3.0
62271,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,70000.0,37.0,,1.0
62272,2014-12-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,115000.0,73.0,,3.0
62273,2014-12-01,house,|Argentina|Buenos Aires Interior|Bahía Blanca|,117052.15,141.0,,5.0
62274,2014-12-01,house,|Argentina|Buenos Aires Interior|Bahía Blanca|,111199.55,450.0,,5.0
62275,2014-12-01,apartment,|Argentina|Buenos Aires Interior|Bahía Blanca|,67890.25,40.0,,
62276,2014-12-01,apartment,|Argentina|Capital Federal|,79000.0,66.0,,3.0
62277,2014-12-01,apartment,|Argentina|Capital Federal|Barracas|,79000.0,42.0,,2.0
62278,2014-12-01,apartment,|Argentina|Capital Federal|Barracas|,79000.0,64.0,,2.0
62279,2014-12-01,apartment,|Argentina|Capital Federal|Barracas|,72000.0,39.0,,2.0
62280,2014-12-01,apartment,|Argentina|Capital Federal|,75000.0,49.0,,2.0
62281,2014-12-01,apartment,|Argentina|Capital Federal|San Telmo|,60000.0,27.0,,1.0
62282,2014-12-01,apartment,|Argentina|Capital Federal|,65000.0,42.0,,2.0
62283,2014-12-01,apartment,|Argentina|Capital Federal|Barracas|,105000.0,158.0,,
62284,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,147000.0,340.0,,
62285,2014-12-01,apartment,|Argentina|Córdoba|,84277.55,78.0,,
62287,2014-12-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,130000.0,120.0,,
62289,2014-12-01,house,|Argentina|Capital Federal|Mataderos|,170000.0,300.0,,
