,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
31062,2017-01-02,house,|Argentina|Buenos Aires Interior|Lobos|,249000.0,2718.0,,4.0
31066,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,460000.0,550.0,,
31067,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,389000.0,544.0,,
31068,2017-01-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,210700.0,78.0,1.0,
31069,2017-01-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,225750.0,78.0,2.0,
31070,2017-01-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,233275.0,78.0,2.0,
31071,2017-01-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,229000.0,78.0,6.0,
31072,2017-01-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,192541.0,78.0,3.0,
31073,2017-01-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|La Lucila|,207500.0,62.0,9.0,
31074,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,490000.0,494.0,,
31075,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,360000.0,503.0,,
31078,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,370000.0,180.0,,
31079,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,427000.0,790.0,,
31080,2017-01-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,490000.0,494.0,,
31082,2017-01-03,apartment,|Argentina|Capital Federal|Colegiales|,225000.0,80.0,,
31084,2017-01-03,apartment,|Argentina|Capital Federal|Belgrano|,190000.0,66.0,,
31085,2017-01-03,apartment,|Argentina|Capital Federal|Colegiales|,260000.0,85.0,,
31086,2017-01-03,apartment,|Argentina|Capital Federal|Belgrano|,220000.0,100.0,,
31087,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,450000.0,10.0,,
31088,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,56000.0,65.0,,
31089,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,850000.0,800.0,,
31091,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,189000.0,53.0,,2.0
31092,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,197000.0,55.0,,2.0
31096,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|,365000.0,164.0,,5.0
31097,2017-01-03,store,|Argentina|Capital Federal|Centro / Microcentro|,900000.0,250.0,,
31098,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Islas|,140000.0,1355.0,,
31100,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barrio San Gabriel|,265000.0,230.0,,
31101,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|,89000.0,39.0,,2.0
31103,2017-01-03,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barbarita, Barrio Cerrado|",390000.0,260.0,,
31104,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,490000.0,493.0,,
31105,2017-01-03,PH,|Argentina|Capital Federal|Palermo|Palermo Soho|,189000.0,53.0,,2.0
31106,2017-01-03,PH,|Argentina|Capital Federal|Palermo|Palermo Soho|,195000.0,55.0,,2.0
31107,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,195000.0,55.0,,2.0
31108,2017-01-03,PH,|Argentina|Capital Federal|Palermo|Palermo Soho|,197000.0,55.0,,2.0
31109,2017-01-03,apartment,|Argentina|Capital Federal|Barrio Norte|,90000.0,40.0,,2.0
31110,2017-01-03,store,|Argentina|Capital Federal|Centro / Microcentro|,900000.0,250.0,,
31111,2017-01-03,house,|Argentina|Santa Fe|Pueblo Andino|,100000.0,1757.0,,
31112,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Burzaco|,76000.0,300.0,,
31113,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,639000.0,260.0,,
31114,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Los Alisos|,639000.0,260.0,,
31118,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,78000.0,0.0,,
31119,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,197000.0,55.0,,2.0
31120,2017-01-03,PH,|Argentina|Capital Federal|Palermo|Palermo Soho|,197000.0,55.0,,2.0
31121,2017-01-03,PH,|Argentina|Capital Federal|Palermo|Palermo Soho|,195000.0,55.0,,2.0
31122,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,195000.0,55.0,,2.0
31123,2017-01-03,PH,|Argentina|Capital Federal|Palermo|Palermo Soho|,189000.0,53.0,,2.0
31124,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,189000.0,53.0,,2.0
31125,2017-01-03,apartment,|Argentina|Capital Federal|Villa Urquiza|,152375.0,53.0,,2.0
31126,2017-01-03,apartment,|Argentina|Capital Federal|Villa Urquiza|,152375.0,55.0,,2.0
31130,2017-01-03,PH,|Argentina|Capital Federal|Villa Devoto|,169000.0,69.0,,
31132,2017-01-03,house,|Argentina|Mendoza|Dorrego|,93934.93,300.0,,
31133,2017-01-03,house,|Argentina|Mendoza|Dorrego|,93934.93,300.0,,
31134,2017-01-03,house,|Argentina|Mendoza|Dorrego|,93934.93,300.0,,
31135,2017-01-03,house,|Argentina|Mendoza|Dorrego|,93934.93,300.0,,
31136,2017-01-03,house,|Argentina|Mendoza|Dorrego|,93934.93,300.0,,
31137,2017-01-03,house,|Argentina|Mendoza|Dorrego|,93934.93,300.0,,
31140,2017-01-03,apartment,|Argentina|Capital Federal|Villa General Mitre|,105000.0,55.0,,
31151,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,79500.0,108.0,,
31155,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|,120000.0,185.0,,
31161,2017-01-03,house,|Argentina|Misiones|San Javier|,28098.65,10.0,,3.0
31162,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,90000.0,150.0,,6.0
31166,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,49000.0,27.0,,1.0
31168,2017-01-03,house,|Argentina|Chaco|Resistencia|,57950.93,212.0,,4.0
31169,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,50000.0,38.0,,2.0
31170,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,70000.0,38.0,,2.0
31171,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,79900.0,46.0,,2.0
31172,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,95900.0,40.0,,2.0
31173,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,59900.0,25.0,,1.0
31177,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,93000.0,60.0,,3.0
31178,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,175000.0,64.0,,3.0
31180,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,120000.0,75.0,,3.0
31181,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,380000.0,1000.0,,5.0
31184,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,80000.0,430.0,,
31188,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,84900.0,51.0,,2.0
31189,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,58000.0,110.0,,3.0
31190,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,99900.0,320.0,,3.0
31191,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,65000.0,40.0,,2.0
31193,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,103000.0,41.0,,1.0
31194,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,180000.0,65.0,,3.0
31195,2017-01-03,store,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,1200000.0,1200.0,,
31197,2017-01-03,house,|Argentina|Buenos Aires Interior|Luján|,220000.0,358.0,,10.0
31203,2017-01-03,apartment,|Argentina|Buenos Aires Interior|Bahía Blanca|,115000.0,72.0,,4.0
31208,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,235000.0,104.0,,3.0
31211,2017-01-03,house,|Argentina|Córdoba|Córdoba|,138578.31,450.0,,5.0
31214,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,90000.0,55.0,,2.0
31215,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,340000.0,196.0,,5.0
31216,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar Chiquita|,190000.0,170.0,,5.0
31219,2017-01-03,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,330000.0,133.0,,3.0
31220,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,120000.0,70.0,,2.0
31221,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,175000.0,55.0,,2.0
31252,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,497000.0,950.0,,3.0
31253,2017-01-03,house,|Argentina|Buenos Aires Interior|General Paz|Villanueva|,385000.0,240.0,,5.0
31254,2017-01-03,house,|Argentina|Capital Federal|Almagro|,420000.0,0.0,,6.0
31255,2017-01-03,house,|Argentina|Capital Federal|Almagro|,570000.0,350.0,,5.0
31256,2017-01-03,apartment,|Argentina|Capital Federal|Almagro|,142000.0,72.0,,3.0
31257,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,79000.0,75.0,,3.0
31258,2017-01-03,house,|Argentina|La Pampa|,520000.0,0.0,,
31259,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Boulogne Sur Mer|,189000.0,189.0,,5.0
31260,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Morón|,160000.0,320.0,,6.0
31261,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,145000.0,90.0,3.0,3.0
31264,2017-01-03,apartment,|Argentina|Capital Federal|Villa Urquiza|,140000.0,65.0,,
31266,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,145000.0,70.0,,3.0
31267,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barrio San Francisco|,479000.0,303.0,,
31268,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,330000.0,240.0,,
31269,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,190000.0,50.0,,2.0
31270,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,58580.83,73.0,2.0,2.0
31271,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,52281.81,46.0,,2.0
31272,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,140000.0,145.0,,3.0
31273,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,130000.0,297.0,,3.0
31275,2017-01-03,apartment,|Argentina|Capital Federal|Puerto Madero|,300000.0,58.0,,2.0
31276,2017-01-03,apartment,|Argentina|Capital Federal|Villa Luro|,180000.0,110.0,,4.0
31277,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,120000.0,95.0,,3.0
31278,2017-01-03,house,|Argentina|Capital Federal|Villa Urquiza|,230000.0,99.0,,4.0
31279,2017-01-03,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,65000.0,54.0,,3.0
31283,2017-01-03,apartment,|Argentina|Capital Federal|Recoleta|,1280000.0,285.0,,
31284,2017-01-03,house,|Argentina|Capital Federal|Flores|,1100000.0,620.0,,7.0
31285,2017-01-03,apartment,|Argentina|Capital Federal|San Telmo|,131550.0,52.0,,2.0
31286,2017-01-03,house,|Argentina|Buenos Aires Interior|General Paz|Villanueva|,340000.0,271.0,,4.0
31287,2017-01-03,house,|Argentina|Buenos Aires Interior|General Paz|Villanueva|,497000.0,335.0,,4.0
31288,2017-01-03,apartment,|Argentina|Capital Federal|Once|,155000.0,105.0,2.0,
31289,2017-01-03,apartment,|Argentina|Capital Federal|Palermo|,490000.0,0.0,,4.0
31290,2017-01-03,PH,|Argentina|Capital Federal|Belgrano|,359000.0,185.0,,4.0
31291,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,278000.0,168.0,,5.0
31292,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,350000.0,193.0,,5.0
31293,2017-01-03,apartment,|Argentina|Capital Federal|Centro / Microcentro|,137000.0,75.0,,2.0
31294,2017-01-03,apartment,|Argentina|Capital Federal|Flores|,120000.0,97.0,,2.0
31295,2017-01-03,house,|Argentina|Capital Federal|Saavedra|,340000.0,219.0,,4.0
31296,2017-01-03,apartment,|Argentina|Capital Federal|Villa Urquiza|,210000.0,170.0,,4.0
31297,2017-01-03,house,|Argentina|Capital Federal|Liniers|,200000.0,187.0,,4.0
31298,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,500000.0,250.0,,
31299,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Santa-Catalina|,500000.0,250.0,,
31300,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,427000.0,234.0,,
31302,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,930000.0,280.0,,
31303,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|Almirante Brown|Adrogué|,138578.31,866.0,,
31304,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,280000.0,250.0,,
31305,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|San Miguel|,150000.0,170.0,,
31307,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,50000.0,70.0,,2.0
31308,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,183000.0,375.0,,4.0
31309,2017-01-03,house,|Argentina|Córdoba|Luque|,120000.0,213.0,,
31310,2017-01-03,house,|Argentina|Córdoba|Luque|,480000.0,980.0,,
31311,2017-01-03,house,|Argentina|Córdoba|Córdoba|,88186.19,146.0,,
31312,2017-01-03,house,|Argentina|Santa Fe|Luis Palacios|,480000.0,10000.0,,
31313,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,370000.0,632.0,,5.0
31314,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,56691.12,35.0,,
31315,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,80000.0,52.0,,2.0
31316,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,95000.0,54.0,,2.0
31317,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,80000.0,54.0,,2.0
31318,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,90000.0,40.0,,2.0
31319,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,65000.0,63.0,,
31320,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|City Bell|,215000.0,450.0,,4.0
31321,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,69289.15,45.0,,2.0
31322,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,190000.0,202.0,,5.0
31325,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,92500.0,59.0,,2.0
31326,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,230000.0,500.0,,5.0
31331,2017-01-03,house,|Argentina|Mendoza|San Rafael|,52281.81,200.0,,
31332,2017-01-03,PH,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,130000.0,139.0,,
31333,2017-01-03,house,|Argentina|Capital Federal|,850000.0,1672.0,,
31335,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,148000.0,52.0,2.0,
31337,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,42329.37,0.0,,
31338,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,44597.02,0.0,,
31339,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,50000.0,600.0,,
31340,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|José C Paz|,62000.0,350.0,,
31341,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,60000.0,0.0,,
31342,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,350000.0,0.0,,
31343,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,120000.0,0.0,,
31344,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,78000.0,140.0,,
31345,2017-01-03,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,130000.0,0.0,,
31346,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,87000.0,0.0,,
31347,2017-01-03,house,|Argentina|Capital Federal|,900000.0,1160.0,,
31348,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,370000.0,420.0,,
31349,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,570000.0,412.0,,
31350,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,230000.0,200.0,,
31351,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Boulogne Sur Mer|,189000.0,251.0,,
31352,2017-01-03,house,|Argentina|Capital Federal|,370000.0,419.0,,
31353,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,680000.0,416.0,,
31354,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,490000.0,494.0,,
31355,2017-01-03,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,145000.0,60.0,3.0,
31356,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,750000.0,1040.0,,
31357,2017-01-03,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,120000.0,200.0,,
31359,2017-01-04,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,220000.0,357.0,,
31361,2017-01-04,house,|Argentina|Capital Federal|Villa Pueyrredón|,159000.0,17.0,,
31362,2017-01-04,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Francisco Alvarez|,49900.0,576.0,,
31363,2017-01-04,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,100000.0,45.0,,
31371,2017-01-04,house,|Argentina|Buenos Aires Interior|Tres Arroyos|,180000.0,300.0,,7.0
31374,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,60000.0,30.0,,1.0
31376,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,79900.0,45.0,,2.0
31377,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,345000.0,918.0,,4.0
31378,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,59900.0,28.0,,1.0
31380,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,125000.0,50.0,,2.0
31381,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,55000.0,30.0,,1.0
31385,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,47000.0,20.0,,1.0
31387,2017-01-04,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,54900.0,32.0,,1.0
31388,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,290000.0,560.0,,4.0
31390,2017-01-04,store,|Argentina|Buenos Aires Interior|Bahía Blanca|,62360.24,250.0,,
31391,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,340000.0,750.0,,4.0
31392,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,460000.0,720.0,,4.0
31393,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,585000.0,220.0,,4.0
31394,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,360000.0,220.0,,4.0
31395,2017-01-04,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,460000.0,915.0,,5.0
31399,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,115000.0,47.0,3.0,
31400,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,218142.65,117.0,11.0,2.0
31401,2017-01-04,house,|Argentina|Santa Fe|Funes|,150000.0,90.0,,2.0
31402,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,84541.44,53.0,6.0,1.0
31403,2017-01-04,house,|Argentina|Salta|Salta|,1800000.0,700.0,,7.0
31404,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,144807.52,89.0,2.0,2.0
31405,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,192469.48,89.0,4.0,2.0
31406,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,204280.11,89.0,8.0,2.0
31407,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,200234.77,89.0,4.0,2.0
31408,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,200000.0,92.0,9.0,2.0
31409,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,113661.27,56.0,5.0,1.0
31410,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,85355.54,47.0,1.0,
31411,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,85355.54,47.0,1.0,
31412,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,389704.73,154.0,1.0,2.0
31413,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,303159.34,115.0,1.0,2.0
31414,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,385383.72,132.0,2.0,2.0
31415,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,324764.37,99.0,5.0,2.0
31416,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,640886.74,165.0,9.0,3.0
31417,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,116166.2,43.0,11.0,
31418,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,197451.23,74.0,5.0,1.0
31421,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,317938.44,93.0,,3.0
31422,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,168499.73,71.0,11.0,2.0
31423,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,205248.45,82.0,12.0,2.0
31424,2017-01-04,apartment,|Argentina|Santa Fe|Rosario|,215486.73,82.0,12.0,1.0
