,created_on,property_type,place_with_parent_names,price_aprox_usd,surface_in_m2,floor,rooms
48399,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,1200000.0,992.0,,
48400,2017-04-01,house,|Argentina|Capital Federal|,173000.0,192.0,,
48401,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,90000.0,40.0,6.0,
48402,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,240000.0,80.0,3.0,
48403,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,288000.0,879.0,,
48404,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|El Talar|,185000.0,200.0,,
48405,2017-04-01,house,|Argentina|Capital Federal|,640000.0,1000.0,,
48406,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,398000.0,300.0,,
48407,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Rincón de Milberg|,395000.0,481.0,,
48409,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,124000.0,70.0,1.0,
48410,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,365000.0,220.0,6.0,
48411,2017-04-01,house,|Argentina|Capital Federal|,410000.0,480.0,,
48413,2017-04-01,house,|Argentina|Mendoza|San Rafael|,149916.53,222.0,,
48415,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,81257.28,45.0,,
48416,2017-04-01,house,|Argentina|Santa Fe|Rosario|,40943.59,120.0,,
48419,2017-04-01,house,|Argentina|Santa Fe|Rosario|,700000.0,432.0,,
48421,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,62990.14,50.0,,
48422,2017-04-01,house,|Argentina|Santa Fe|Rosario|,112000.0,165.0,,
48424,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,159000.0,69.0,,
48427,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,120000.0,70.0,,
48429,2017-04-01,house,|Argentina|Santa Fe|Rosario|,165000.0,140.0,,
48430,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,100000.0,77.0,,
48431,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,50392.11,35.0,,
48432,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,160000.0,75.0,,
48433,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,98000.0,45.0,,
48436,2017-04-01,house,|Argentina|Santa Fe|Funes|,180000.0,540.0,,
48437,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,230000.0,400.0,,
48438,2017-04-01,apartment,|Argentina|Entre Ríos|Paraná|,57950.93,42.0,,
48439,2017-04-01,apartment,|Argentina|Entre Ríos|Paraná|,61730.33,65.0,,
48440,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,75588.17,43.0,,
48441,2017-04-01,house,|Argentina|Entre Ríos|Paraná|,91335.7,120.0,,
48442,2017-04-01,house,|Argentina|Santa Fe|Rosario|,59840.63,173.0,,
48443,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,56000.0,40.0,,
48447,2017-04-01,apartment,|Argentina|Capital Federal|Villa Luro|,85000.0,43.0,,
48448,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,340000.0,110.0,,
48451,2017-04-01,PH,|Argentina|Capital Federal|Mataderos|,165000.0,85.0,,
48452,2017-04-01,house,|Argentina|Santa Fe|Rosario|,119681.26,151.0,,
48454,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,72000.0,0.0,,
48455,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Bella Vista|,290000.0,861.0,,
48458,2017-04-01,PH,|Argentina|Capital Federal|Villa Crespo|,269000.0,181.0,,
48459,2017-04-01,house,|Argentina|Córdoba|Punilla|,50098.63,189.0,,
48461,2017-04-01,house,|Argentina|Córdoba|Punilla|,87672.6,525.0,,
48462,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|,370000.0,210.0,,
48466,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|El Rocío|,420000.0,816.0,,
48467,2017-04-01,apartment,|Argentina|Capital Federal|Palermo|Palermo Soho|,90000.0,32.0,,
48469,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Canning|,420000.0,816.0,,
48470,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,109000.0,420.0,,
48474,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,34442.8,250.0,,
48475,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,110000.0,65.0,,
48476,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,18780.72,52.0,,
48477,2017-04-01,apartment,|Argentina|Capital Federal|Balvanera|,180000.0,84.0,,
48478,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Ingeniero Pablo Nogués|,81000.0,520.0,,
48479,2017-04-01,house,|Argentina|Capital Federal|,240000.0,1000.0,,
48481,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Martín Coronado|,64000.0,40.0,,
48482,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,200000.0,450.0,,
48483,2017-04-01,house,|Argentina|Córdoba|Punilla|,118984.25,642.0,,
48484,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,580000.0,300.0,,
48485,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,130000.0,150.0,,
48522,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,220000.0,279.0,,5.0
48524,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,90000.0,52.0,,3.0
48525,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,62000.0,30.0,,2.0
48526,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,99000.0,57.0,,3.0
48539,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,56500.0,27.0,,1.0
48541,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,55000.0,30.0,,1.0
48546,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,83000.0,113.0,,4.0
48547,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,130000.0,455.0,,5.0
48548,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,138000.0,240.0,,5.0
48549,2017-04-01,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,100000.0,90.0,,4.0
48550,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,115000.0,57.0,,3.0
48553,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,74500.0,38.0,,2.0
48574,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,85900.0,40.0,,2.0
48585,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,220000.0,76.0,,3.0
48588,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,125000.0,60.0,,4.0
48590,2017-04-01,house,|Argentina|Córdoba|Córdoba|,149286.63,396.0,,4.0
48591,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,350000.0,989.0,,5.0
48592,2017-04-01,apartment,|Argentina|Santa Fe|Rosario|,31495.07,70.0,,4.0
48643,2017-04-01,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Munro|,145000.0,86.0,,3.0
48644,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,275000.0,0.0,,5.0
48645,2017-04-01,PH,|Argentina|Capital Federal|Palermo|,420000.0,144.0,,5.0
48646,2017-04-01,PH,|Argentina|Capital Federal|Palermo|,390000.0,163.0,,4.0
48647,2017-04-01,apartment,|Argentina|Capital Federal|Belgrano|,135000.0,47.0,4.0,2.0
48648,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Rafael Castillo|,90000.0,300.0,,2.0
48649,2017-04-01,store,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,95000.0,60.0,,
48650,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,442400.0,164.0,6.0,
48651,2017-04-01,apartment,|Argentina|Capital Federal|Parque Chacabuco|,230000.0,90.0,7.0,
48653,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,145600.0,68.0,2.0,3.0
48654,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,148600.0,68.0,3.0,3.0
48655,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,110000.0,49.0,3.0,2.0
48656,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,152000.0,68.0,4.0,3.0
48657,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,155000.0,68.0,5.0,3.0
48658,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,158000.0,68.0,6.0,3.0
48660,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,170000.0,75.0,,4.0
48661,2017-04-01,apartment,|Argentina|Capital Federal|Almagro|,105000.0,57.0,,3.0
48662,2017-04-01,apartment,|Argentina|Capital Federal|Villa Crespo|,145000.0,64.0,,3.0
48663,2017-04-01,house,|Argentina|Capital Federal|Almagro|,305000.0,210.0,,5.0
48664,2017-04-01,apartment,|Argentina|Capital Federal|Barrio Norte|,143000.0,33.0,,2.0
48665,2017-04-01,apartment,|Argentina|Capital Federal|Villa General Mitre|,88000.0,45.0,,3.0
48666,2017-04-01,PH,|Argentina|Capital Federal|Villa General Mitre|,270000.0,259.0,,4.0
48667,2017-04-01,apartment,|Argentina|Capital Federal|Congreso|,175000.0,95.0,,4.0
48668,2017-04-01,apartment,|Argentina|Capital Federal|Almagro|,195000.0,85.0,,3.0
48669,2017-04-01,apartment,|Argentina|Capital Federal|Balvanera|,68000.0,37.0,,2.0
48670,2017-04-01,apartment,|Argentina|Capital Federal|Barrio Norte|,279000.0,108.0,,4.0
48671,2017-04-01,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,75000.0,51.0,,3.0
48672,2017-04-01,apartment,|Argentina|Buenos Aires Interior|General Pueyrredón|,94485.21,60.0,,3.0
48673,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,125000.0,0.0,,3.0
48674,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Plaza Mitre|,290000.0,150.0,,5.0
48675,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Caisamar|,165000.0,265.0,,4.0
48676,2017-04-01,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|San Carlos|,45000.0,44.0,,2.0
48677,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Plaza Colón|,87000.0,65.0,,2.0
48678,2017-04-01,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,135000.0,100.0,,3.0
48679,2017-04-01,PH,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,110000.0,110.0,,3.0
48680,2017-04-01,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|Chauvín|,73000.0,35.0,,2.0
48681,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,265000.0,248.0,,
48682,2017-04-01,apartment,|Argentina|Neuquén|Villa La Angostura|,166000.0,83.0,,2.0
48683,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Crucecita|,180000.0,170.0,,3.0
48684,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Avellaneda|,450000.0,243.0,,5.0
48685,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,165000.0,100.0,,4.0
48686,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,210000.0,146.0,,3.0
48701,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,120000.0,0.0,,5.0
48702,2017-04-01,apartment,|Argentina|Capital Federal|Mataderos|,82500.0,47.0,,2.0
48703,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,180000.0,80.0,,3.0
48704,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,125000.0,0.0,,2.0
48705,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,220000.0,170.0,,6.0
48706,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,660000.0,343.0,,6.0
48707,2017-04-01,apartment,|Argentina|Capital Federal|Palermo|,135000.0,55.0,,3.0
48708,2017-04-01,apartment,|Argentina|Capital Federal|Retiro|,720000.0,234.0,,6.0
48709,2017-04-01,apartment,|Argentina|Capital Federal|Retiro|,155000.0,94.0,,2.0
48710,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,400000.0,126.0,,5.0
48711,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,220000.0,90.0,,4.0
48712,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,580000.0,142.0,,6.0
48713,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,256000.0,96.0,,4.0
48714,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,260000.0,115.0,,6.0
48715,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,144000.0,43.0,,2.0
48716,2017-04-01,house,|Argentina|Río Negro|General Roca|,140000.0,235.0,,
48717,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,270000.0,119.0,,6.0
48719,2017-04-01,apartment,|Argentina|Capital Federal|Almagro|,347000.0,260.0,,5.0
48720,2017-04-01,PH,|Argentina|Capital Federal|Villa Crespo|,150000.0,50.0,,3.0
48721,2017-04-01,PH,|Argentina|Capital Federal|Palermo|,189500.0,65.0,,2.0
48722,2017-04-01,apartment,|Argentina|Capital Federal|Nuñez|,145000.0,36.0,,1.0
48723,2017-04-01,apartment,|Argentina|Capital Federal|Almagro|,220000.0,108.0,,4.0
48724,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,66000.0,47.0,,2.0
48725,2017-04-01,apartment,|Argentina|Capital Federal|Flores|,118000.0,82.0,,2.0
48726,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Santa Barbara Barrio Cerrado|,520000.0,315.0,,
48727,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,104400.0,54.0,,1.0
48728,2017-04-01,apartment,|Argentina|Capital Federal|Barracas|,240000.0,136.0,,4.0
48729,2017-04-01,apartment,|Argentina|Capital Federal|Barrio Norte|,450000.0,149.0,,5.0
48730,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,91000.0,47.0,,1.0
48731,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,91000.0,47.0,,1.0
48732,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,105600.0,54.0,,1.0
48733,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,103400.0,54.0,,1.0
48734,2017-04-01,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barbarita, Barrio Cerrado|",390000.0,256.0,,
48735,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,90000.0,47.0,,1.0
48736,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,90000.0,47.0,,1.0
48737,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,103400.0,54.0,,1.0
48738,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,92000.0,47.0,,1.0
48739,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,92000.0,47.0,,1.0
48740,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,105600.0,54.0,,1.0
48741,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,104600.0,54.0,,1.0
48742,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,91000.0,47.0,,1.0
48743,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,102500.0,45.0,,2.0
48744,2017-04-01,apartment,|Argentina|Capital Federal|Flores|,200000.0,105.0,,4.0
48745,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,170000.0,182.0,,
48746,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,70000.0,32.0,,2.0
48747,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,93000.0,47.0,,1.0
48748,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,105800.0,54.0,,1.0
48749,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,94000.0,47.0,,1.0
48750,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,108000.0,54.0,,1.0
48751,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,94000.0,47.0,,1.0
48752,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,110400.0,54.0,,1.0
48753,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,95000.0,47.0,,1.0
48754,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,735000.0,326.0,,
48755,2017-04-01,apartment,|Argentina|Capital Federal|Caballito|,80000.0,74.0,,2.0
48756,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,111600.0,54.0,,1.0
48757,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,96000.0,47.0,,1.0
48758,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,112800.0,54.0,,1.0
48759,2017-04-01,apartment,|Argentina|Capital Federal|Constitución|,97000.0,47.0,,1.0
48760,2017-04-01,apartment,|Argentina|Capital Federal|Abasto|,185000.0,79.0,,4.0
48761,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Laguna del Sol|,660000.0,300.0,,
48762,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Manzanares|,190000.0,110.0,,
48763,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|,217000.0,200.0,,
48764,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,495000.0,160.0,,5.0
48765,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Manuel B Gonnet|,275000.0,500.0,,
48766,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Barrio San Gabriel|,245000.0,171.0,,
48767,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,659000.0,284.0,,5.0
48768,2017-04-01,apartment,|Argentina|Capital Federal|Tribunales|,72000.0,35.0,,1.0
48769,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,950000.0,342.0,,
48770,2017-04-01,apartment,|Argentina|Capital Federal|Barrio Norte|,380000.0,134.0,,5.0
48771,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,75000.0,41.0,,1.0
48772,2017-04-01,apartment,|Argentina|Capital Federal|Zona Portuaria|,320000.0,145.0,,3.0
48773,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,650000.0,189.0,,6.0
48774,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,380000.0,1562.0,,
48775,2017-04-01,apartment,|Argentina|Capital Federal|Congreso|,120000.0,66.0,,3.0
48776,2017-04-01,house,|Argentina|Capital Federal|Villa Pueyrredón|,380000.0,400.0,,
48777,2017-04-01,house,|Argentina|Córdoba|Villa Carlos Paz|,160000.0,130.0,,
48778,2017-04-01,apartment,|Argentina|Capital Federal|Barrio Norte|,130000.0,50.0,,2.0
48779,2017-04-01,house,|Argentina|Córdoba|Villa Carlos Paz|,280000.0,250.0,,
48780,2017-04-01,apartment,|Argentina|Capital Federal|Palermo|,597000.0,149.0,,3.0
48781,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Maquinista Savio|,73000.0,70.0,,
48782,2017-04-01,house,|Argentina|Córdoba|Villa Santa Cruz del Lago|,90000.0,200.0,,
48783,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,270000.0,180.0,,
48784,2017-04-01,apartment,|Argentina|Capital Federal|Belgrano|,288000.0,118.0,,4.0
48785,2017-04-01,house,|Argentina|Córdoba|Córdoba|,132279.29,190.0,,
48787,2017-04-01,PH,|Argentina|Capital Federal|Villa del Parque|,230000.0,110.0,,3.0
48789,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Ezpeleta|,80000.0,282.0,,
48790,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,235000.0,167.0,,
48791,2017-04-01,apartment,|Argentina|Capital Federal|Recoleta|,290000.0,121.0,,3.0
48792,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Berazategui|,85000.0,85.0,,4.0
48793,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,156000.0,69.0,,2.0
48794,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,198000.0,132.0,,3.0
48795,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|BarrioPortezuelo|,156000.0,69.0,,2.0
48796,2017-04-01,house,|Argentina|Santa Fe|Monte Vera|,117161.66,11111.0,,
48797,2017-04-01,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,320000.0,251.0,,
48798,2017-04-01,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,80000.0,0.0,,
48799,2017-04-02,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,172000.0,221.0,,
48801,2017-04-02,house,|Argentina|Córdoba|Punilla|,210000.0,17136.0,,
48804,2017-04-02,house,|Argentina|Buenos Aires Costa Atlántica|San Bernardo|,75000.0,236.0,,
48831,2017-04-02,apartment,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,75000.0,30.0,,2.0
48838,2017-04-02,house,|Argentina|Buenos Aires Interior|General Pueyrredón|Sierra de los Padres|,79000.0,1300.0,,3.0
48840,2017-04-02,house,|Argentina|Buenos Aires Interior|General Pueyrredón|Sierra de los Padres|,140000.0,8100.0,,4.0
48845,2017-04-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,189000.0,127.0,,6.0
48853,2017-04-02,house,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,175000.0,250.0,,4.0
48856,2017-04-02,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,420000.0,518.0,,6.0
48886,2017-04-02,house,|Argentina|Buenos Aires Costa Atlántica|Pinamar|,260000.0,479.0,,4.0
48887,2017-04-02,apartment,|Argentina|Capital Federal|Belgrano|,510000.0,206.0,,
48888,2017-04-02,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""Boulevares""|",380000.0,1000.0,,
48889,2017-04-02,store,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,381000.0,175.0,,
48890,2017-04-02,store,|Argentina|Capital Federal|Centro / Microcentro|,260000.0,135.0,,
48891,2017-04-02,store,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Del Viso|,250000.0,115.0,,
48892,2017-04-02,store,|Argentina|Capital Federal|Palermo|,232000.0,101.0,,
48893,2017-04-02,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,350000.0,130.0,,4.0
